dist_id,city,district,city_title,dist_title,area_sqm,urban_15_34,rural_15_34,total_15_34,dense_15_34
VNM.24.7_1,HậuGiang,VịThanh,Tỉnh,ThànhPhố,118478985.41368495,12244.0,7988.0,20232.0,171.0
VNM.24.6_1,HậuGiang,PhụngHiệp,Tỉnh,Huyện,486360424.04308087,5510.0,45033.0,50543.0,104.0
VNM.51.5_1,SócTrăng,MỹTú,Tỉnh,Huyện,367285253.5401037,1644.0,19917.0,21561.0,59.0
VNM.51.6_1,SócTrăng,MỹXuyên,Tỉnh,Huyện,374043278.8881464,5514.0,40007.0,45521.0,122.0
VNM.2.6_1,BạcLiêu,PhướcLong,Tỉnh,Huyện,419763195.4373249,6802.0,34326.0,41128.0,98.0
VNM.2.3_1,BạcLiêu,GiáRai,Tỉnh,ThịXã,352424502.8227901,16835.0,31598.0,48433.0,137.0
VNM.49.1_1,QuảngNinh,BaChẽ,Tỉnh,Huyện,607655909.1325243,1186.0,6375.0,7561.0,12.0
VNM.34.7_1,KonTum,KonTum,Tỉnh,ThànhPhố,428493732.8975695,31828.0,22721.0,54549.0,127.0
VNM.25.15_1,HồChíMinh,3,ThànhPhố,Quận,4925028.543873978,55079.0,0.0,55079.0,11183.0
VNM.1.11_1,AnGiang,TriTôn,Tỉnh,Huyện,599181989.1752912,7183.0,24930.0,32113.0,54.0
VNM.16.6_1,ĐắkNông,GiaNghĩa,Tỉnh,ThịXã,282093918.93687767,13843.0,6707.0,20550.0,73.0
VNM.13.4_1,CàMau,NămCăn,Tỉnh,Huyện,469381558.84255767,4805.0,11588.0,16393.0,35.0
VNM.2.2_1,BạcLiêu,ĐôngHải,Tỉnh,Huyện,523360511.4348884,4258.0,46533.0,50791.0,97.0
VNM.42.6_1,NinhBình,TamĐiệp,Tỉnh,ThànhPhố,104613316.92981914,10873.0,5257.0,16130.0,154.0
VNM.52.4_1,SơnLa,MườngLa,Tỉnh,Huyện,1424655169.9663808,3815.0,30334.0,34149.0,24.0
VNM.57.19_1,ThanhHóa,ThạchThành,Tỉnh,Huyện,559030937.0448283,1721.0,42227.0,43948.0,79.0
VNM.47.1_1,QuảngNam,BắcTràMy,Tỉnh,Huyện,845957736.7253697,2202.0,11383.0,13585.0,16.0
VNM.32.7_1,KhánhHòa,NinhHòa,Tỉnh,ThịXã,1202217160.9219084,21570.0,45552.0,67122.0,56.0
VNM.15.1_1,ĐắkLắk,BuônĐôn,Tỉnh,Huyện,1405014030.387544,0.0,21478.0,21478.0,15.0
VNM.15.9_1,ĐắkLắk,KrôngBông,Tỉnh,Huyện,1257144652.57775,1923.0,27879.0,29802.0,24.0
VNM.15.8_1,ĐắkLắk,KrôngANa,Tỉnh,Huyện,355894401.0137127,6666.0,17759.0,24425.0,69.0
VNM.26.11_1,HàGiang,YênMinh,Tỉnh,Huyện,784917938.1975218,2759.0,30420.0,33179.0,42.0
VNM.23.1_1,HảiPhòng,AnDương,ThànhPhố,Huyện,103832991.94746493,2245.0,54468.0,56713.0,546.0
VNM.40.9_1,NamĐịnh,XuânTrường,Tỉnh,Huyện,115997425.81225277,2240.0,33673.0,35913.0,310.0
VNM.42.5_1,NinhBình,NinhBình,Tỉnh,ThànhPhố,46806234.09544495,26655.0,6044.0,32699.0,699.0
VNM.39.11_1,LongAn,TânThạnh,Tỉnh,Huyện,427020777.9374007,1819.0,21734.0,23553.0,55.0
VNM.20.3_1,ĐiệnBiên,ĐiệnBiên,Tỉnh,Huyện,1623561435.1915843,0.0,38708.0,38708.0,24.0
VNM.44.5_1,PhúThọ,PhùNinh,Tỉnh,Huyện,157105030.26793924,3916.0,27237.0,31153.0,198.0
VNM.21.9_1,GiaLai,ĐăkPơ,Tỉnh,Huyện,503040933.6295992,1459.0,10935.0,12394.0,25.0
VNM.27.24_1,HàNội,SơnTây,ThànhPhố,ThịXã,117568306.46301696,18902.0,18672.0,37574.0,320.0
VNM.19.7_1,ĐàNẵng,ThanhKhê,ThànhPhố,Quận,9424481.818133723,62544.0,0.0,62544.0,6636.0
VNM.48.5_1,QuảngNgãi,MộĐức,Tỉnh,Huyện,215083562.44711438,1417.0,27454.0,28871.0,134.0
VNM.4.7_1,BắcKạn,PácNặm,Tỉnh,Huyện,477153415.20284855,0.0,11868.0,11868.0,25.0
VNM.23.4_1,HảiPhòng,CátHải,ThànhPhố,Huyện,198715169.82297385,4852.0,3928.0,8780.0,44.0
VNM.57.3_1,ThanhHóa,CẩmThủy,Tỉnh,Huyện,425201006.6161443,1394.0,31249.0,32643.0,77.0
VNM.47.6_1,QuảngNam,HộiAn,Tỉnh,ThànhPhố,64106700.6414391,21716.0,7668.0,29384.0,458.0
VNM.45.1_1,PhúYên,ĐồngXuân,Tỉnh,Huyện,1037610701.1015183,2004.0,13175.0,15179.0,15.0
VNM.9.8_1,BìnhDương,ThủDầuMột,Tỉnh,ThànhPhố,118574378.91789809,128231.0,0.0,128231.0,1081.0
VNM.58.2_1,TiềnGiang,CaiLậy,Tỉnh,ThịXã,139534645.11435866,8200.0,23261.0,31461.0,225.0
VNM.12.8_1,CầnThơ,ThớiLai,ThànhPhố,Huyện,268803658.9855741,2526.0,27188.0,29714.0,111.0
VNM.2.7_1,BạcLiêu,VĩnhLợi,Tỉnh,Huyện,252112598.99919823,4420.0,26826.0,31246.0,124.0
VNM.34.9_1,KonTum,SaThầy,Tỉnh,Huyện,1231237889.04997,3617.0,12980.0,16597.0,13.0
VNM.60.2_1,TuyênQuang,HàmYên,Tỉnh,Huyện,901278523.5534185,2677.0,34399.0,37076.0,41.0
VNM.27.10_1,HàNội,GiaLâm,ThànhPhố,Huyện,117317740.51600537,21916.0,69159.0,91075.0,776.0
VNM.11.3_1,BìnhThuận,HàmTân,Tỉnh,Huyện,742476380.4136661,5709.0,15464.0,21173.0,29.0
VNM.25.5_1,HồChíMinh,CủChi,ThànhPhố,Huyện,434738712.4926598,8241.0,146330.0,154571.0,356.0
VNM.14.1_1,CaoBằng,BảoLạc,Tỉnh,Huyện,917800704.5095415,1315.0,17781.0,19096.0,21.0
VNM.40.10_1,NamĐịnh,ýYên,Tỉnh,Huyện,245827501.8954543,2798.0,54127.0,56925.0,232.0
VNM.27.19_1,HàNội,NamTừLiêm,ThànhPhố,Quận,32781419.287832305,104033.0,0.0,104033.0,3174.0
VNM.14.5_1,CaoBằng,HàQuảng,Tỉnh,Huyện,451884207.20719576,1268.0,9608.0,10876.0,24.0
VNM.14.7_1,CaoBằng,NguyênBình,Tỉnh,Huyện,838671820.9266963,1694.0,11488.0,13182.0,16.0
VNM.4.8_1,BắcKạn,BắcKạn,Tỉnh,ThànhPhố,137259455.33894747,10443.0,1911.0,12354.0,90.0
VNM.4.1_1,BắcKạn,BạchThông,Tỉnh,Huyện,546783777.1082333,569.0,8002.0,8571.0,16.0
VNM.38.2_1,LàoCai,BảoYên,Tỉnh,Huyện,826126491.2169998,2362.0,26630.0,28992.0,35.0
VNM.20.2_1,ĐiệnBiên,ĐiệnBiênPhủ,Tỉnh,ThànhPhố,63946590.980291,15800.0,1054.0,16854.0,264.0
VNM.63.3_1,YênBái,NghĩaLộ,Tỉnh,ThịXã,30486914.408920996,6254.0,3252.0,9506.0,312.0
VNM.30.10_1,HoàBình,TânLạc,Tỉnh,Huyện,533056199.62322575,1167.0,24985.0,26152.0,49.0
VNM.30.9_1,HoàBình,MaiChâu,Tỉnh,Huyện,560287621.9708998,1445.0,14615.0,16060.0,29.0
VNM.30.7_1,HoàBình,LạcThủy,Tỉnh,Huyện,311380335.649507,2015.0,14413.0,16428.0,53.0
VNM.56.6_1,TháiNguyên,PhúLương,Tỉnh,Huyện,353233107.5856286,3211.0,26239.0,29450.0,83.0
VNM.56.1_1,TháiNguyên,ĐạiTừ,Tỉnh,Huyện,566404303.2862928,5075.0,42751.0,47826.0,84.0
VNM.49.8_1,QuảngNinh,HảiHà,Tỉnh,Huyện,459260155.4922593,1910.0,18600.0,20510.0,45.0
