ward_id,city,district,ward,city_title,dist_title,ward_title,area_sqm,total,urban,rural,pop_density
VNM.48.11.2_1,QuảngNgãi,SơnTây,SơnDung,Tỉnh,Huyện,Xã,46824819.64655623,4244,,4244.0,91.0
VNM.8.3.15_1,BìnhĐịnh,HoàiÂn,TăngBạtHổ,Tỉnh,Huyện,ThịTrấn,5172056.67047484,7755,7755.0,,1499.0
VNM.32.2.7_1,KhánhHòa,CamRanh,CamNghĩa,Tỉnh,ThànhPhố,Phường,132769292.77927908,18067,18067.0,,136.0
VNM.21.1.10_1,GiaLai,AnKhê,TúAn,Tỉnh,ThịXã,Xã,34820409.68079099,5083,,5083.0,146.0
VNM.32.7.22_1,KhánhHòa,NinhHòa,NinhThủy,Tỉnh,ThịXã,Phường,16429197.198850976,11905,11905.0,,725.0
VNM.50.4.4_1,QuảngTrị,ĐôngHà,ĐôngThanh,Tỉnh,ThànhPhố,Phường,4859807.098363932,4710,4710.0,,969.0
VNM.34.9.3_1,KonTum,SaThầy,RơKơi,Tỉnh,Huyện,Xã,298805943.08018523,5341,,5341.0,18.0
VNM.47.3.14_1,QuảngNam,ĐiệnBàn,ĐiệnThắngBắc,Tỉnh,ThịXã,Xã,3328897.5999273667,7510,,7510.0,2256.0
VNM.50.8.1_1,QuảngTrị,QuảngTrị,AnĐôn,Tỉnh,ThịXã,Phường,2973245.275521876,1712,1712.0,,576.0
VNM.29.11.14_1,HàTĩnh,NghiXuân,XuânMỹ,Tỉnh,Huyện,Xã,11566072.439844504,4017,,4017.0,347.0
VNM.46.1.3_1,QuảngBình,BốTrạch,ĐạiTrạch,Tỉnh,Huyện,Xã,22955199.564749014,9027,,9027.0,393.0
VNM.46.3.21_1,QuảngBình,LệThủy,SenThủy,Tỉnh,Huyện,Xã,76226475.18644556,5530,,5530.0,73.0
VNM.50.10.16_1,QuảngTrị,VĩnhLinh,VĩnhTân,Tỉnh,Huyện,Xã,5195884.013407069,2353,,2353.0,453.0
VNM.50.7.1_1,QuảngTrị,HướngHóa,ADơi,Tỉnh,Huyện,Xã,29523492.844227556,3168,,3168.0,107.0
VNM.47.15.10_1,QuảngNam,TamKỳ,TamThăng,Tỉnh,ThànhPhố,Xã,21696658.04489103,8399,,8399.0,387.0
VNM.47.3.3_1,QuảngNam,ĐiệnBàn,ĐiệnHồng,Tỉnh,ThịXã,Xã,15016026.07243728,12587,,12587.0,838.0
VNM.47.12.1_1,QuảngNam,PhúNinh,PhúThịnh,Tỉnh,Huyện,ThịTrấn,6500072.9965200825,4302,4302.0,,662.0
VNM.48.2.24_1,QuảngNgãi,BìnhSơn,BìnhTrung,Tỉnh,Huyện,Xã,14175637.279470222,9201,,9201.0,649.0
VNM.8.7.15_1,BìnhĐịnh,QuyNhơn,NhơnPhú,Tỉnh,ThànhPhố,Phường,12853778.433391755,23047,23047.0,,1793.0
VNM.45.7.10_1,PhúYên,TâyHoà,SơnThànhĐông,Tỉnh,Huyện,Xã,81108504.99044453,9781,,9781.0,121.0
VNM.32.6.8_1,KhánhHòa,NhaTrang,PhướcTiến,Tỉnh,ThànhPhố,Phường,233505.3737085011,7538,7538.0,,32282.0
VNM.32.2.8_1,KhánhHòa,CamRanh,CamPhú,Tỉnh,ThànhPhố,Phường,12081225.931406328,8769,8769.0,,726.0
VNM.32.7.6_1,KhánhHòa,NinhHòa,NinhGiang,Tỉnh,ThịXã,Phường,6654132.071807489,8383,8383.0,,1260.0
VNM.32.5.3_1,KhánhHòa,KhánhVĩnh,KhánhBình,Tỉnh,Huyện,Xã,88472175.4984486,4804,,4804.0,54.0
VNM.43.5.3_1,NinhThuận,PhanRang-ThápChàm,ĐàiSơn,Tỉnh,ThànhPhố,Phường,1367558.4751407811,8658,8658.0,,6331.0
VNM.21.3.6_1,GiaLai,ChưPăh,IaKa,Tỉnh,Huyện,Xã,112029117.77987461,7570,,7570.0,68.0
VNM.8.9.12_1,BìnhĐịnh,TuyPhước,PhướcThuận,Tỉnh,Huyện,Xã,22539824.180120904,16456,,16456.0,730.0
VNM.29.10.10_1,HàTĩnh,LộcHà,ThạchChâu,Tỉnh,Huyện,Xã,7109589.714201475,5821,,5821.0,819.0
VNM.47.14.5_1,QuảngNam,QuếSơn,QuếChâu,Tỉnh,Huyện,Xã,14378490.224755915,6022,,6022.0,419.0
VNM.48.14.5_1,QuảngNgãi,TưNghĩa,NghĩaKỳ,Tỉnh,Huyện,Xã,26359901.70068937,16706,,16706.0,634.0
VNM.8.8.1_1,BìnhĐịnh,TâySơn,BìnhHòa,Tỉnh,Huyện,Xã,14659210.418643547,7492,,7492.0,511.0
VNM.8.9.8_1,BìnhĐịnh,TuyPhước,PhướcQuang,Tỉnh,Huyện,Xã,10729088.312178502,12859,,12859.0,1199.0
VNM.11.4.10_1,BìnhThuận,HàmThuậnBắc,HàmPhú,Tỉnh,Huyện,Xã,111389587.80292796,9247,,9247.0,83.0
VNM.21.4.13_1,GiaLai,ChưPrông,IaO,Tỉnh,Huyện,Xã,36195992.95770771,3832,,3832.0,106.0
VNM.48.13.5_1,QuảngNgãi,TràBồng,TràLâm,Tỉnh,Huyện,Xã,34193118.67412767,1960,,1960.0,57.0
VNM.50.9.8_1,QuảngTrị,TriệuPhong,TriệuHòa,Tỉnh,Huyện,Xã,10693863.24236403,4768,,4768.0,446.0
VNM.45.6.10_1,PhúYên,SôngHinh,SơnGiang,Tỉnh,Huyện,Xã,53602089.12135387,4471,,4471.0,83.0
VNM.21.10.4_1,GiaLai,IaGrai,IaGrăng,Tỉnh,Huyện,Xã,80151887.01084323,4260,,4260.0,53.0
VNM.32.6.6_1,KhánhHòa,NhaTrang,PhướcLong,Tỉnh,ThànhPhố,Phường,4446075.267233669,33362,33362.0,,7504.0
VNM.43.6.6_1,NinhThuận,ThuậnBắc,PhướcKháng,Tỉnh,Huyện,Xã,46659543.0250421,2488,,2488.0,53.0
VNM.8.3.5_1,BìnhĐịnh,HoàiÂn,ÂnMỹ,Tỉnh,Huyện,Xã,30236139.607441645,5588,,5588.0,185.0
VNM.50.10.8_1,QuảngTrị,VĩnhLinh,VĩnhHòa,Tỉnh,Huyện,Xã,14727282.281956634,3668,,3668.0,249.0
VNM.46.8.18_1,QuảngBình,TuyênHóa,ThuậnHóa,Tỉnh,Huyện,Xã,44865214.002982646,2239,,2239.0,50.0
VNM.47.17.1_1,QuảngNam,ThăngBình,BìnhAn,Tỉnh,Huyện,Xã,22924005.90491137,11194,,11194.0,488.0
VNM.46.6.8_1,QuảngBình,QuảngTrạch,QuảngKim,Tỉnh,Huyện,Xã,37641383.44636482,3946,,3946.0,105.0
VNM.47.4.8_1,QuảngNam,ĐôngGiang,SôngKôn,Tỉnh,Huyện,Xã,81774339.94348092,2569,,2569.0,31.0
VNM.11.4.3_1,BìnhThuận,HàmThuậnBắc,ĐôngTiến,Tỉnh,Huyện,Xã,113101093.1478067,1092,,1092.0,10.0
VNM.46.3.13_1,QuảngBình,LệThủy,MaiThủy,Tỉnh,Huyện,Xã,19943543.137899294,5488,,5488.0,275.0
VNM.8.7.20_1,BìnhĐịnh,QuyNhơn,TrầnPhú,Tỉnh,ThànhPhố,Phường,732590.3951512439,9987,9987.0,,13632.0
VNM.34.9.7_1,KonTum,SaThầy,SaSơn,Tỉnh,Huyện,Xã,66193368.20986664,2218,,2218.0,34.0
VNM.11.10.2_1,BìnhThuận,TuyPhong,ChíCông,Tỉnh,Huyện,Xã,24929474.247876078,20937,,20937.0,840.0
VNM.34.7.6_1,KonTum,KonTum,ĐoànKết,Tỉnh,ThànhPhố,Xã,23131711.625585165,3923,,3923.0,170.0
VNM.47.18.15_1,QuảngNam,TiênPhước,TiênThọ,Tỉnh,Huyện,Xã,25523683.995353293,5307,,5307.0,208.0
VNM.45.3.5_1,PhúYên,PhúHoà,HòaQuangBắc,Tỉnh,Huyện,Xã,51108867.92531461,10694,,10694.0,209.0
VNM.11.7.15_1,BìnhThuận,PhanThiết,ThiệnNghiệp,Tỉnh,ThànhPhố,Xã,73601503.00487146,7226,,7226.0,98.0
VNM.48.10.8_1,QuảngNgãi,SơnTịnh,TịnhPhong,Tỉnh,Huyện,Xã,26883588.7359164,11536,,11536.0,429.0
VNM.47.16.8_1,QuảngNam,TâyGiang,GaRi,Tỉnh,Huyện,Xã,45874759.02457862,1523,,1523.0,33.0
VNM.21.8.4_1,GiaLai,ĐăkĐoa,ĐăkSơmei,Tỉnh,Huyện,Xã,147750395.08658662,6617,,6617.0,45.0
VNM.50.2.2_1,QuảngTrị,CamLộ,CamChính,Tỉnh,Huyện,Xã,57010948.39161765,4756,,4756.0,83.0
VNM.21.6.4_1,GiaLai,ChưSê,BarMăih,Tỉnh,Huyện,Xã,47935749.46765909,6139,,6139.0,128.0
VNM.21.6.15_1,GiaLai,ChưSê,KôngHTok,Tỉnh,Huyện,Xã,31037208.11738022,6019,,6019.0,194.0
VNM.21.11.3_1,GiaLai,IaPa,IaBroăi,Tỉnh,Huyện,Xã,28171380.62809595,3888,,3888.0,138.0
VNM.21.14.10_1,GiaLai,KrôngPa,IaRSươm,Tỉnh,Huyện,Xã,108069194.39550436,7435,,7435.0,69.0
VNM.21.5.2_1,GiaLai,ChưPưh,IaBLứ,Tỉnh,Huyện,Xã,194253326.45210463,7554,,7554.0,39.0
VNM.15.15.7_1,ĐắkLắk,BuônHồ,ĐoànKết,Tỉnh,ThịXã,Phường,14651750.843052924,3371,3371.0,,230.0
VNM.15.15.9_1,ĐắkLắk,BuônHồ,EaDrông,Tỉnh,ThịXã,Xã,48564334.9460642,11319,,11319.0,233.0
VNM.15.4.15_1,ĐắkLắk,CưM'gar,QuảngHiệp,Tỉnh,Huyện,Xã,54026946.47372853,11384,,11384.0,211.0
VNM.15.11.8_1,ĐắkLắk,KrôngNăng,EaTóh,Tỉnh,Huyện,Xã,38755115.16369037,12919,,12919.0,333.0
VNM.15.11.4_1,ĐắkLắk,KrôngNăng,EaHồ,Tỉnh,Huyện,Xã,40693615.710082024,12388,,12388.0,304.0
VNM.15.6.9_1,ĐắkLắk,EaKar,EaKmút,Tỉnh,Huyện,Xã,30000214.463732507,11315,,11315.0,377.0
VNM.15.14.7_1,ĐắkLắk,M'Đrắk,EaM'Doal,Tỉnh,Huyện,Xã,81334324.77917577,3922,,3922.0,48.0
VNM.15.14.10_1,ĐắkLắk,M'Đrắk,EaTrang,Tỉnh,Huyện,Xã,169351774.84337246,5713,,5713.0,34.0
VNM.15.9.4_1,ĐắkLắk,KrôngBông,DangKang,Tỉnh,Huyện,Xã,27696824.452432882,6614,,6614.0,239.0
VNM.15.9.6_1,ĐắkLắk,KrôngBông,HòaLễ,Tỉnh,Huyện,Xã,98740511.9366312,5491,,5491.0,56.0
VNM.15.9.3_1,ĐắkLắk,KrôngBông,CưPui,Tỉnh,Huyện,Xã,171966582.32874906,13880,,13880.0,81.0
VNM.15.12.13_1,ĐắkLắk,KrôngPắc,KRôngBúk,Tỉnh,Huyện,Xã,55888954.882245526,13762,,13762.0,246.0
VNM.15.8.5_1,ĐắkLắk,KrôngANa,DurKMăl,Tỉnh,Huyện,Xã,70082548.28840779,6549,,6549.0,93.0
VNM.15.8.8_1,ĐắkLắk,KrôngANa,QuảngĐiền,Tỉnh,Huyện,Xã,23187069.347824417,6184,,6184.0,267.0
VNM.15.3.6_1,ĐắkLắk,CưKuin,EaNing,Tỉnh,Huyện,Xã,27533227.3099089,10989,,10989.0,399.0
VNM.15.3.5_1,ĐắkLắk,CưKuin,EaKtur,Tỉnh,Huyện,Xã,43246732.89662912,16884,,16884.0,390.0
VNM.16.5.7_1,ĐắkNông,ĐăkGlong,QuảngSơn,Tỉnh,Huyện,Xã,482403470.19310343,17717,,17717.0,37.0
VNM.16.7.11_1,ĐắkNông,KrôngNô,QuảngPhú,Tỉnh,Huyện,Xã,121845888.98384312,7132,,7132.0,59.0
VNM.37.7.5_1,LâmĐồng,ĐàLạt,2,Tỉnh,ThànhPhố,Phường,1273542.3778716177,15808,15808.0,,12413.0
VNM.37.7.3_1,LâmĐồng,ĐàLạt,11,Tỉnh,ThànhPhố,Phường,16490250.89080785,11238,11238.0,,681.0
VNM.37.7.14_1,LâmĐồng,ĐàLạt,TrạmHành,Tỉnh,ThànhPhố,Xã,54980218.97112167,5349,,5349.0,97.0
VNM.37.7.16_1,LâmĐồng,ĐàLạt,XuânTrường,Tỉnh,ThànhPhố,Xã,34907236.91831365,6296,,6296.0,180.0
VNM.37.1.5_1,LâmĐồng,BảoLộc,LộcNga,Tỉnh,ThànhPhố,Xã,16260544.405259648,10066,,10066.0,619.0
VNM.37.8.3_1,LâmĐồng,ĐamRông,ĐạM'Rong,Tỉnh,Huyện,Xã,57102716.0857579,4560,,4560.0,80.0
VNM.37.6.6_1,LâmĐồng,ĐứcTrọng,LiênHiệp,Tỉnh,Huyện,Xã,36503441.2577341,12677,,12677.0,347.0
VNM.37.6.9_1,LâmĐồng,ĐứcTrọng,NinhGia,Tỉnh,Huyện,Xã,144554892.34059665,13103,,13103.0,91.0
VNM.37.6.2_1,LâmĐồng,ĐứcTrọng,ĐàLoan,Tỉnh,Huyện,Xã,55512788.06960163,10727,,10727.0,193.0
VNM.37.9.16_1,LâmĐồng,DiLinh,TânChâu,Tỉnh,Huyện,Xã,44545436.38433158,9836,,9836.0,221.0
VNM.37.2.13_1,LâmĐồng,BảoLâm,LộcThành,Tỉnh,Huyện,Xã,81830100.3672752,15208,,15208.0,186.0
VNM.37.3.4_1,LâmĐồng,CátTiên,GiaViễn,Tỉnh,Huyện,Xã,28728116.085732583,3956,,3956.0,138.0
VNM.10.11.5_1,BìnhPhước,PhướcLong,PhướcTín,Tỉnh,ThịXã,Xã,33254754.547922608,6897,,6897.0,207.0
VNM.10.7.5_1,BìnhPhước,ĐồngXoài,TânThiện,Tỉnh,ThịXã,Phường,3600017.014088333,10277,10277.0,,2855.0
VNM.10.7.4_1,BìnhPhước,ĐồngXoài,TânThành,Tỉnh,ThịXã,Xã,58718220.42387698,13375,,13375.0,228.0
VNM.10.9.3_1,BìnhPhước,LộcNinh,LộcHiệp,Tỉnh,Huyện,Xã,29002365.52259335,8037,,8037.0,277.0
VNM.10.2.1_1,BìnhPhước,BùĐốp,HưngPhước,Tỉnh,Huyện,Xã,48916311.8411323,5810,,5810.0,119.0
VNM.10.8.13_1,BìnhPhước,HớnQuản,ThanhBình,Tỉnh,Huyện,Xã,11316571.076828571,4130,,4130.0,365.0
VNM.10.3.16_1,BìnhPhước,BùĐăng,ThốngNhất,Tỉnh,Huyện,Xã,108919516.83193396,14218,,14218.0,131.0
VNM.10.10.2_1,BìnhPhước,PhúRiềng,BìnhTân,Tỉnh,Huyện,Xã,46333930.384856,7398,,7398.0,160.0
VNM.53.8.5_1,TâyNinh,TâyNinh,1,Tỉnh,ThànhPhố,Phường,8417489.902740138,15336,15336.0,,1822.0
VNM.53.6.10_1,TâyNinh,TânBiên,TràVong,Tỉnh,Huyện,Xã,49690717.18598145,10646,,10646.0,214.0
VNM.53.3.7_1,TâyNinh,DươngMinhChâu,Phan,Tỉnh,Huyện,Xã,24866008.642983,7252,,7252.0,292.0
VNM.53.2.1_1,TâyNinh,ChâuThành,AnBình,Tỉnh,Huyện,Xã,21654904.480769366,6343,,6343.0,293.0
VNM.53.2.14_1,TâyNinh,ChâuThành,ThànhLong,Tỉnh,Huyện,Xã,67661869.4941254,12196,,12196.0,180.0
VNM.53.1.5_1,TâyNinh,BếnCầu,LongGiang,Tỉnh,Huyện,Xã,15350504.51483039,5588,,5588.0,364.0
VNM.53.1.8_1,TâyNinh,BếnCầu,LongThuận,Tỉnh,Huyện,Xã,22032722.421226513,8914,,8914.0,405.0
VNM.53.9.10_1,TâyNinh,TrảngBàng,PhướcLưu,Tỉnh,Huyện,Xã,13279534.423668299,5853,,5853.0,441.0
VNM.9.4.9_1,BìnhDương,DầuTiếng,MinhTân,Tỉnh,Huyện,Xã,43310413.34840398,6717,,6717.0,155.0
VNM.9.4.4_1,BìnhDương,DầuTiếng,ĐịnhHiệp,Tỉnh,Huyện,Xã,55746434.84533702,7897,,7897.0,142.0
VNM.9.7.5_1,BìnhDương,TânUyên,TânHiệp,Tỉnh,ThịXã,Phường,25837217.0239757,56035,56035.0,,2169.0
VNM.9.7.10_1,BìnhDương,TânUyên,TháiHòa,Tỉnh,ThịXã,Phường,11224093.491377877,46075,46075.0,,4105.0
VNM.9.5.1_1,BìnhDương,DĩAn,AnBình,Tỉnh,ThịXã,Phường,3586252.813330428,77203,77203.0,,21527.0
VNM.9.9.9_1,BìnhDương,ThuậnAn,ThuậnGiao,Tỉnh,ThịXã,Phường,11349714.378435481,112611,112611.0,,9922.0
VNM.9.9.6_1,BìnhDương,ThuậnAn,BìnhNhâm,Tỉnh,ThịXã,Phường,5297704.197946799,20685,20685.0,,3905.0
VNM.17.1.14_1,ĐồngNai,BiênHòa,QuangVinh,Tỉnh,ThànhPhố,Phường,1011136.9178568805,17251,17251.0,,17061.0
VNM.17.1.18_1,ĐồngNai,BiênHòa,TamPhước,Tỉnh,ThànhPhố,Xã,44784269.3757136,68148,,68148.0,1522.0
VNM.17.4.7_1,ĐồngNai,LongKhánh,PhúBình,Tỉnh,ThịXã,Phường,2516516.8706817403,5143,5143.0,,2044.0
VNM.17.4.4_1,ĐồngNai,LongKhánh,BàuTrâm,Tỉnh,ThịXã,Xã,11607722.833740659,8636,,8636.0,744.0
VNM.17.7.8_1,ĐồngNai,TânPhú,PhúLộc,Tỉnh,Huyện,Xã,30995029.746543914,8311,,8311.0,268.0
VNM.17.3.13_1,ĐồngNai,ĐịnhQuán,ThanhSơn,Tỉnh,Huyện,Xã,312093511.12731487,21730,,21730.0,70.0
VNM.17.3.9_1,ĐồngNai,ĐịnhQuán,PhúTân,Tỉnh,Huyện,Xã,44601375.24852457,8915,,8915.0,200.0
VNM.17.3.2_1,ĐồngNai,ĐịnhQuán,GiaCanh,Tỉnh,Huyện,Xã,171424249.8406106,16221,,16221.0,95.0
VNM.17.9.7_1,ĐồngNai,TrảngBom,ĐôngHoà,Tỉnh,Huyện,Xã,11402881.029985443,11631,,11631.0,1020.0
VNM.17.11.7_1,ĐồngNai,XuânLộc,XuânĐịnh,Tỉnh,Huyện,Xã,12963457.181312125,8323,,8323.0,642.0
VNM.17.6.2_1,ĐồngNai,NhơnTrạch,HiệpPhước,Tỉnh,Huyện,Xã,17531442.852706168,57458,,57458.0,3277.0
VNM.7.6.13_1,BàRịa-VũngTàu,VũngTàu,9,Tỉnh,ThànhPhố,Phường,3289065.7270145062,12796,12796.0,,3890.0
VNM.7.7.3_1,BàRịa-VũngTàu,XuyênMộc,BôngTrang,Tỉnh,Huyện,Xã,34615713.78349359,3764,,3764.0,109.0
VNM.7.7.4_1,BàRịa-VũngTàu,XuyênMộc,BưngRiềng,Tỉnh,Huyện,Xã,50091292.819160655,5164,,5164.0,103.0
VNM.25.12.8_1,HồChíMinh,12,ThạnhLộc,ThànhPhố,Quận,Phường,5842428.541010829,59163,59163.0,,10126.0
VNM.25.3.20_1,HồChíMinh,BìnhThạnh,7,ThànhPhố,Quận,Phường,396205.00929272914,14555,14555.0,,36736.0
VNM.25.23.8_1,HồChíMinh,TânPhú,TânSơnNhì,ThànhPhố,Quận,Phường,1127566.7807098706,43267,43267.0,,38372.0
VNM.25.15.13_1,HồChíMinh,3,8,ThànhPhố,Quận,Phường,398543.6952555223,16481,16481.0,,41353.0
VNM.25.15.4_1,HồChíMinh,3,12,ThànhPhố,Quận,Phường,167132.39826557142,12398,12398.0,,74181.0
VNM.25.15.3_1,HồChíMinh,3,11,ThànhPhố,Quận,Phường,475780.4041516494,22383,22383.0,,47045.0
VNM.25.15.7_1,HồChíMinh,3,2,ThànhPhố,Quận,Phường,152834.78174881806,11413,11413.0,,74675.0
VNM.25.16.10_1,HồChíMinh,4,3,ThànhPhố,Quận,Phường,307499.7988277337,10958,10958.0,,35636.0
VNM.25.17.4_1,HồChíMinh,5,12,ThànhPhố,Quận,Phường,391226.35402327235,5654,5654.0,,14452.0
VNM.25.17.7_1,HồChíMinh,5,15,ThànhPhố,Quận,Phường,195327.31509757446,9610,9610.0,,49199.0
VNM.25.20.12_1,HồChíMinh,8,5,ThànhPhố,Quận,Phường,1618963.2629165282,45063,45063.0,,27834.0
VNM.25.5.12_1,HồChíMinh,CủChi,PhướcVĩnhAn,ThànhPhố,Huyện,Xã,16229090.829290425,21060,,21060.0,1298.0
VNM.25.7.3_1,HồChíMinh,HócMôn,HócMôn,ThànhPhố,Huyện,ThịTrấn,1737545.4049998906,18145,18145.0,,10443.0
VNM.25.4.5_1,HồChíMinh,CầnGiờ,LýNhơn,ThànhPhố,Huyện,Xã,161166338.6915716,5266,,5266.0,33.0
VNM.39.9.8_1,LongAn,TânAn,2,Tỉnh,ThànhPhố,Phường,1554812.9899044312,13718,13718.0,,8823.0
VNM.39.15.3_1,LongAn,VĩnhHưng,TháiBìnhTrung,Tỉnh,Huyện,Xã,35517432.22248206,5273,,5273.0,148.0
VNM.39.8.5_1,LongAn,MộcHóa,BìnhThạnh,Tỉnh,Huyện,Xã,46776844.69566978,2605,,2605.0,56.0
VNM.39.5.18_1,LongAn,ĐứcHòa,MỹHạnhNam,Tỉnh,Huyện,Xã,17190183.001748845,26411,,26411.0,1536.0
VNM.39.14.12_1,LongAn,ThủThừa,TânThành,Tỉnh,Huyện,Xã,39743792.34032565,6200,,6200.0,156.0
VNM.39.2.7_1,LongAn,CầnĐước,LongKhê,Tỉnh,Huyện,Xã,7773078.993951856,8943,,8943.0,1151.0
VNM.39.2.2_1,LongAn,CầnĐước,LongCang,Tỉnh,Huyện,Xã,9162753.525360197,8273,,8273.0,903.0
VNM.39.4.11_1,LongAn,ChâuThành,ThanhVĩnhĐông,Tỉnh,Huyện,Xã,11486171.784995757,6488,,6488.0,565.0
VNM.58.9.11_1,TiềnGiang,MỹTho,7,Tỉnh,ThànhPhố,Phường,386119.3949716593,7482,7482.0,,19377.0
VNM.58.9.15_1,TiềnGiang,MỹTho,TânMỹChánh,Tỉnh,ThànhPhố,Xã,9484851.507087048,14693,,14693.0,1549.0
VNM.58.8.10_1,TiềnGiang,GòCông,4,Tỉnh,ThịXã,Phường,1314491.0693029785,6300,6300.0,,4793.0
VNM.58.3.16_1,TiềnGiang,CaiLậy,ThạnhLộc,Tỉnh,Huyện,Xã,23959872.508372467,10495,,10495.0,438.0
VNM.58.3.5_1,TiềnGiang,CaiLậy,LongTiên,Tỉnh,Huyện,Xã,16182647.264844531,12666,,12666.0,783.0
VNM.58.5.22_1,TiềnGiang,ChâuThành,ThânCửuNghĩa,Tỉnh,Huyện,Xã,12453047.661314178,19844,,19844.0,1594.0
VNM.58.4.12_1,TiềnGiang,ChợGạo,PhúKiết,Tỉnh,Huyện,Xã,11313162.46783486,11163,,11163.0,987.0
VNM.58.4.3_1,TiềnGiang,ChợGạo,BìnhPhụcNhứt,Tỉnh,Huyện,Xã,17695111.151788205,12316,,12316.0,696.0
VNM.6.1.8_1,BếnTre,BếnTre,PhúTân,Tỉnh,ThànhPhố,Phường,5331649.50551174,9965,9965.0,,1869.0
VNM.6.1.17_1,BếnTre,BếnTre,SơnĐông,Tỉnh,ThànhPhố,Xã,11536714.441617096,13786,,13786.0,1195.0
VNM.6.4.8_1,BếnTre,ChợLách,TânThiềng,Tỉnh,Huyện,Xã,25307937.07781415,11481,,11481.0,454.0
VNM.6.6.12_1,BếnTre,GiồngTrôm,LươngQuới,Tỉnh,Huyện,Xã,6096948.191142777,4725,,4725.0,775.0
VNM.6.6.3_1,BếnTre,GiồngTrôm,ChâuBình,Tỉnh,Huyện,Xã,27137851.687513355,8174,,8174.0,301.0
VNM.6.2.3_1,BếnTre,BaTri,AnHiệp,Tỉnh,Huyện,Xã,29552002.118798938,9815,,9815.0,332.0
VNM.6.7.12_1,BếnTre,MỏCàyBắc,ThànhAn,Tỉnh,Huyện,Xã,9365592.139048334,7681,,7681.0,820.0
VNM.59.1.9_1,TràVinh,CầuKè,TamNgãi,Tỉnh,Huyện,Xã,21949324.35011895,10525,,10525.0,480.0
VNM.59.7.6_1,TràVinh,TiểuCần,NgãiHùng,Tỉnh,Huyện,Xã,19041479.982671145,6759,,6759.0,355.0
VNM.59.4.6_1,TràVinh,ChâuThành,HưngMỹ,Tỉnh,Huyện,Xã,28451826.272170305,8588,,8588.0,302.0
VNM.59.4.4_1,TràVinh,ChâuThành,HòaMinh,Tỉnh,Huyện,Xã,35534914.62875876,10791,,10791.0,304.0
VNM.61.7.11_1,VĩnhLong,VĩnhLong,TrườngAn,Tỉnh,ThànhPhố,Xã,5573586.380162409,9029,,9029.0,1620.0
VNM.61.3.3_1,VĩnhLong,LongHồ,ĐồngPhú,Tỉnh,Huyện,Xã,21171801.647574082,11988,,11988.0,566.0
VNM.61.3.10_1,VĩnhLong,LongHồ,PhúĐức,Tỉnh,Huyện,Xã,15969896.399928883,10716,,10716.0,671.0
VNM.61.4.5_1,VĩnhLong,MangThít,ChánhHội,Tỉnh,Huyện,Xã,14039446.913239105,7233,,7233.0,515.0
VNM.21.11.9_1,GiaLai,IaPa,PờTó,Tỉnh,Huyện,Xã,134016869.81844321,8002,,8002.0,60.0
VNM.15.5.11_1,ĐắkLắk,EaH'leo,EaTir,Tỉnh,Huyện,Xã,99103249.95782411,4749,,4749.0,48.0
VNM.53.7.4_1,TâyNinh,TânChâu,TânĐông,Tỉnh,Huyện,Xã,85251709.65322267,15954,,15954.0,187.0
VNM.17.1.4_1,ĐồngNai,BiênHòa,BửuLong,Tỉnh,ThànhPhố,Phường,5770735.393441549,27718,27718.0,,4803.0
VNM.17.6.7_1,ĐồngNai,NhơnTrạch,PhúHữu,Tỉnh,Huyện,Xã,21715218.212764427,15285,,15285.0,704.0
VNM.7.7.5_1,BàRịa-VũngTàu,XuyênMộc,HòaBình,Tỉnh,Huyện,Xã,37403033.22440837,10971,,10971.0,293.0
VNM.25.4.3_1,HồChíMinh,CầnGiờ,CầnThạnh,ThànhPhố,Huyện,ThịTrấn,30732504.090071198,11154,11154.0,,363.0
VNM.58.4.19_1,TiềnGiang,ChợGạo,XuânĐông,Tỉnh,Huyện,Xã,14232725.050026862,8934,,8934.0,628.0
VNM.6.8.12_1,BếnTre,MỏCàyNam,NgãiĐăng,Tỉnh,Huyện,Xã,8722358.002285117,4901,,4901.0,562.0
VNM.15.10.4_1,ĐắkLắk,KrôngBúk,EaNgai,Tỉnh,Huyện,Xã,36065388.97935287,3433,,3433.0,95.0
VNM.17.1.30_1,ĐồngNai,BiênHòa,TrungDũng,Tỉnh,ThànhPhố,Phường,883340.9476792592,15943,15943.0,,18049.0
VNM.7.6.17_1,BàRịa-VũngTàu,VũngTàu,ThắngTam,Tỉnh,ThànhPhố,Phường,2439936.297787134,17967,17967.0,,7364.0
VNM.25.3.17_1,HồChíMinh,BìnhThạnh,3,ThànhPhố,Quận,Phường,457284.8046675329,22603,22603.0,,49429.0
VNM.58.2.16_1,TiềnGiang,CaiLậy,ThanhHòa,Tỉnh,ThịXã,Xã,6616676.320787467,5755,,5755.0,870.0
VNM.6.3.3_1,BếnTre,BìnhĐại,BìnhThới,Tỉnh,Huyện,Xã,21884930.504201584,8408,,8408.0,384.0
VNM.15.13.2_1,ĐắkLắk,Lắk,BuônTriết,Tỉnh,Huyện,Xã,73657110.76699191,6621,,6621.0,90.0
VNM.53.2.10_1,TâyNinh,ChâuThành,NinhĐiền,Tỉnh,Huyện,Xã,85244202.26239306,7751,,7751.0,91.0
VNM.37.9.8_1,LâmĐồng,DiLinh,GungRé,Tỉnh,Huyện,Xã,122104173.85329236,6247,,6247.0,51.0
