STORE_ID,STORE_NAME,is_winpay,region,city,district,ward,address,concept,status,date_open,date_close,lat,long
6797,6797- WM+ TNH 228 Cách Mạng Tháng 8,0,South,Tay Ninh,TP. Tây Ninh,P. 2,"228 CMT8, P. 2, TP. Tây Ninh, T. Tây Ninh",Urban,Đang hoạt động,2022-11-30 00:00:00,3000-01-01 00:00:00,11.3163137435913,106.090644836426
6567,"6567- WM+ DNI 1823 Ấp 5, X. Xuân Bắc",0,South,Dong Nai,H. Xuân Lộc,X. Xuân Bắc,"1823 Ấp 5, X. Xuân Bắc, H. Xuân Lộc, T. Đồng Nai",Rural,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,11.0396814346313,107.284233093262
6318,6318- WM+ VTU 85 Hai Bà Trưng,0,South,Ba Ria Vung Tau,H. Long Điền,TT. Long Hải,"85 Hai Bà Trưng, TT. Long Hải, H. Long Điền, T. BRVT",Rural,Đang hoạt động,2022-05-12 00:00:00,3000-01-01 00:00:00,10.3920860290527,107.231857299805
6507,6507- WM+ HCM Tầng trệt Block B CC Vision,0,South,Ho Chi Minh,Q. Bình Tân,P. Tân Tạo A,"Tầng trệt Block B, khu Dân Cư Tầm Nhìn (tên thương mại: Vision), 96 Trần Đại Nghĩa, Phường Tân Tạo A, Quận Bình Tân, Thành phố Hồ Chí Minh.",Urban,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.7272500991821,106.596611022949
5201,5201- WM+ NTN 95 Trường Chinh,0,Central,Ninh Thuan,TP. Phan Rang - Tháp Chàm,P. Văn Hải,"95 Trường Chinh, Xã Văn Hải, TP Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận ( TD 67, TBD 17-a  )",Rural,Đang hoạt động,2019-12-19 00:00:00,3000-01-01 00:00:00,11.5824,109.011
6089,6089- WM+ HCM 151 Lý Thánh Tông,0,South,Ho Chi Minh,Q. Tân Phú,P. Tân Thới Hòa,"151 Lý Thánh Tông, Phường Tân Thới Hòa, Quận Tân Phú, TP Hồ Chí Minh.",Urban,Đang hoạt động,2021-12-09 00:00:00,3000-01-01 00:00:00,10.7661542892456,106.626388549805
6390,6390- WM+ DNI 167 Ngô Quyền,0,South,Dong Nai,TP. Biên Hòa,P. An Hòa,"167 Ngô Quyền, X. An Hòa, H. Long Thành, T. Đồng Nai",Urban,Đang hoạt động,2022-08-29 00:00:00,3000-01-01 00:00:00,10.889443397522,106.861923217773
2ADX,2ADX- WM+ QNI 01 Bích Khê,0,Central,Quang Ngai,TP. Quảng Ngãi,X. Nghĩa Dõng,"01 Bích Khê, X. Nghĩa Dõng, TP. Quảng Ngãi, T. Quảng Ngãi",Urban,Đang hoạt động,2024-08-31 00:00:00,3000-01-01 00:00:00,15.1192531585693,108.824562072754
6597,"6597- WM+ DNI 1461 QL20, X. Phú Xuân",0,South,Dong Nai,H. Tân Phú,X. Phú Xuân,"1461 Quốc Lộ 20, X. Phú Xuân, H. Tân Phú, T. Đồng Nai",Rural,Đang hoạt động,2022-10-31 00:00:00,3000-01-01 00:00:00,11.2785501480103,107.463439941406
3626,"3626- WM+ DNI 4/4 Tổ 6, KP10",0,South,Dong Nai,TP. Biên Hòa,P. Tân Biên,4/4 Tổ 6 - KP 10 - phường Tân Biên - thành phố Biên Hòa - tỉnh Đồng Nai - Việt Nam,Urban,Đang hoạt động,2018-04-29 00:00:00,3000-01-01 00:00:00,10.9727,106.902
2AE9,2AE9- WM+ HCM 36 Lê Quốc Trinh,0,South,Ho Chi Minh,Q. Tân Phú,P. Phú Thọ Hòa,"36 Lê Quốc Trinh, P. Phú Thọ Hòa, Q. Tân Phú, TP. HCM",Urban,Đang hoạt động,2023-09-15 00:00:00,3000-01-01 00:00:00,10.7868242263794,106.623382568359
6000,6000- WM+ HCM 11 Trần Quang Cơ,0,South,Ho Chi Minh,Q. Tân Phú,P. Phú Thạnh,"11 Trần Quang Cơ, Phường Phú Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh",Urban,Đang hoạt động,2021-11-12 00:00:00,3000-01-01 00:00:00,10.7777061462402,106.626976013184
6832,6832- WM+ BLU 361 Võ Thị Sáu,0,West,Bac Lieu,TP. Bạc Liêu,P. 7,"361 Võ Thị Sáu, Khóm 4, P. 7, TP. Bạc Liêu",Rural,Đang hoạt động,2022-11-30 00:00:00,3000-01-01 00:00:00,9.28826713562012,105.71817779541
2A01,2A01- WM+ BDG 2/4 Thủ Khoa Huân,0,South,Binh Duong,TP. Thuận An,P. Bình Chuẩn,"2/4 Thủ Khoa Huân, P. Bình Chuẩn, TP. Thuận An, T. Bình Dương",Rural,Đang hoạt động,2023-05-20 00:00:00,3000-01-01 00:00:00,10.9813871383667,106.720947265625
6550,6550- WM+ TGG 1 Võ Thanh Tâm,0,West,Tien Giang,TX. Cai Lậy,P. 4,"1 Võ Thanh Tâm, KP1, P. 4, TX. Cai Lậy, T. Tiền Giang",Rural,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.4066181182861,106.127014160156
3419,3419- WM+ HCM 744 Tỉnh lộ 43,0,South,Ho Chi Minh,Q. Thủ Đức,P. Bình Chiểu,744 Tỉnh Lộ 43 - Khu Phố 3 - phường Bình Chiểu  - quận Thủ Đức - thành phố Hồ Chí Minh - Việt Nam,Urban,Đang hoạt động,2018-03-31 00:00:00,3000-01-01 00:00:00,10.8723812103271,106.733047485352
6833,6833- WM+ CMU 315 Lý Thường Kiệt,0,West,Ca Mau,TP. Cà Mau,P. 6,"315 Lý Thường Kiệt, Khóm 2, P. 6, TP. Cà Mau, T. Cà Mau",Rural,Đang hoạt động,2022-11-30 00:00:00,3000-01-01 00:00:00,9.17461681365967,105.163116455078
6086,6086- WM+ HCM 515-517 Hương Lộ 2,0,South,Ho Chi Minh,Q. Bình Tân,P. Bình Trị Đông,"515 - 517 Hương lộ 2, P. Bình Trị Đông, Q. Bình Tân, TP. Hồ Chí Minh",Urban,Đang hoạt động,2021-12-09 00:00:00,3000-01-01 00:00:00,10.7713537216187,106.617225646973
6484,6484- WM+ LCU 91 Trần Phú,0,North,Lai Chau,TP. Lai Châu,P. Tân Phong,"Số 91 Trần Phú, Phường Tân Phong, Thành phố Lai Châu, Tỉnh Lai Châu, Việt Nam",Rural,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,22.3925151824951,103.466011047363
6693,6693- WM+ BDG 65 Thích Quảng Đức,0,South,Binh Duong,TP. Thủ Dầu Một,P. Phú Thọ,"65 Thích Quảng Đức, P. Phú Thọ, TP. Thủ Dầu Một, T. Bình Dương",Urban,Đang hoạt động,2022-10-22 00:00:00,3000-01-01 00:00:00,10.9796657562256,106.670082092285
6824,6824- WM+ HCM 8/17 Đông Thạnh 3,0,South,Ho Chi Minh,H. Hóc Môn,X. Đông Thạnh,"8/17 Đông Thạnh 3, X. Đông Thạnh, H. Hóc Môn, TP. HCM",Rural,Đang hoạt động,2022-11-30 00:00:00,3000-01-01 00:00:00,10.8983869552612,106.63663482666
2ABT,2ABT- WM+ KHA 47B Đường 22 Tháng 8,0,Central,Khanh Hoa,TP. Cam Ranh,P. Cam Thuận,"47B đường 22 tháng 8, P. Cam Thuận, TP. Cam Ranh, T. Khánh Hòa",Rural,Đang hoạt động,2024-06-28 00:00:00,3000-01-01 00:00:00,11.9120969772339,109.151428222656
6230,6230- WM+ HCM 122 Trung Mỹ Tây 13,0,South,Ho Chi Minh,Q. 12,P. Trung Mỹ Tây,"122 Trung Mỹ Tây 13, KP. 7, P. Trung Mỹ Tây, Q. 12, TP. HCM",Rural,Đang hoạt động,2022-03-12 00:00:00,3000-01-01 00:00:00,10.8548202514648,106.614822387695
6920,6920- WM+ HCM 28A Tây Lân,0,South,Ho Chi Minh,Q. Bình Tân,P. Bình Trị Đông A,"28A Tây Lân, khu phố 7, P. Bình Trị Đông A, Q. Bình Tân, TP. HCM",Urban,Đang hoạt động,2022-12-31 00:00:00,3000-01-01 00:00:00,10.7701873779297,106.590255737305
6679,6679- WM+ DLK 72 Y Moan Êñuôl,0,Central,Dak Lak,TP. Buôn Ma Thuột,P. Tân Lợi,"72 Y Moan Êñuôl, Phường Tân Lợi, TP.Buôn Ma Thuột, Tỉnh Đắk Lắk, Việt Nam",Urban,Đang hoạt động,2022-10-08 00:00:00,3000-01-01 00:00:00,12.7017488479614,108.05477142334
6757,6757- WM+ HCM 662 Tên Lửa,0,South,Ho Chi Minh,Q. Bình Tân,P. Bình Trị Đông B,"662 Tên Lửa, KP.1, P. Bình Trị Đông B, Q. Bình Tân, TP. HCM",Urban,Đang hoạt động,2022-10-31 00:00:00,3000-01-01 00:00:00,10.7549390792847,106.608009338379
5274,5274- WM+ HCM 109-111 Kênh Nước Đen,0,South,Ho Chi Minh,Q. Tân Phú,P. Tân Thành,"109-111 Kênh Nước Đen, Phường Tân Thành, Quận Tân Phú, TPHCM",Urban,Đang hoạt động,2019-11-30 00:00:00,3000-01-01 00:00:00,10.7894892346441,106.627619746465
5925,"5925- WM+ HNI Yên Thường, Gia Lâm",0,North,Ha Noi,H. Gia Lâm,X. Yên Thường,"Thôn Yên Thường, Xã Yên Thường, Huyện Gia Lâm, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2021-12-25 00:00:00,3000-01-01 00:00:00,21.0996704101562,105.924041748047
6150,6150- WM+ AGG 1 Nguyễn Trường Tộ,0,West,An Giang,TP. Long Xuyên,P. Bình Khánh,"1 Nguyễn Trường Tộ, P. Bình Khánh, TP. Long Xuyên, T. An Giang",Urban,Đang hoạt động,2022-03-30 00:00:00,3000-01-01 00:00:00,10.3966951370239,105.422569274902
6487,6487- WM+ LAN 128E-F Khu I,0,West,Long An,H. Bến Lức,X. Phước Lợi,"128E - F, Khu I, Ấp Chợ, X. Phước Lợi, H. Bến Lức, T. Long An",Rural,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.639048576355,106.533004760742
6491,6491- WM+ LCU 306 Trần Hưng Đạo,0,North,Lai Chau,TP. Lai Châu,P. Đoàn Kết,"306 Trần Hưng Đạo, Phường Đoàn Kết, Thành phố Lai Châu, Tỉnh Lai Châu, Việt Nam",Rural,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,22.3997554779053,103.450866699219
2A68,2A68- WM+ KHA 14 Nguyễn Trãi,0,Central,Khanh Hoa,H. Diên Khánh,TT. Diên Khánh,"14 Nguyễn Trãi, Thị Trấn Diên Khánh, Huyện Diên Khánh, Tỉnh Khánh Hòa, Việt Nam",Rural,Đang hoạt động,2023-05-30 00:00:00,3000-01-01 00:00:00,12.2525472640991,109.097114562988
6594,6594- WM+ TGG 74/7 Lê Thị Hồng Gấm,0,West,Tien Giang,TP. Mỹ Tho,P. 6,"74/7 Lê Thị Hồng Gấm, KP.4, P.6, TP. Mỹ Tho, T. Tiền Giang",Urban,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.3520011901855,106.356086730957
6963,6963- WM+ KTM 112 Hoàng Thị Loan,0,Central,Kon Tum,TP. Kon Tum,P. Quang Trung,"112 Hoàng Thị Loan, Phường Quang Trung, Thành phố Kon Tum, Tỉnh Kon Tum, Việt Nam",Rural,Đang hoạt động,2023-03-17 00:00:00,3000-01-01 00:00:00,14.3652334213257,107.994636535645
6235,6235- WM+ KGG 686 Mạc Cửu,0,West,Kien Giang,TP. Rạch Giá,P. Vĩnh Quang,"686 Mạc Cửu, P. Vĩnh Quang, TP. Rạch Giá, T. Kiên Giang",Urban,Đang hoạt động,2022-04-10 00:00:00,3000-01-01 00:00:00,10.0298147201538,105.088470458984
2AC0,"2AC0- WM+ GLI Ia Mrơn, Ia Pa",0,Central,Gia Lai,H. Ia Pa,X. Ia Mrơn,"ĐT 622, Xã Ia Mrơn, Huyện Ia Pa, Tỉnh Gia Lai",Rural,Đang hoạt động,2023-08-25 00:00:00,3000-01-01 00:00:00,13.4772844314575,108.445892333984
6134,6134- WM+ VTU 928 Phạm Hùng,0,South,Ba Ria Vung Tau,TP. Bà Rịa,P. Long Toàn,"928 Phạm Hùng, P. Long Toàn, TP. Bà Rịa, T. Bà Rịa - Vũng Tàu",Rural,Đang hoạt động,2022-03-12 00:00:00,3000-01-01 00:00:00,10.4927797317505,107.18872833252
6666,"6666- WM+ THA Phố Neo, Thọ Xuân",0,Central,Thanh Hoa,H. Thọ Xuân,X. Nam Giang,"Thôn Phố Neo, Xã Nam Giang, Huyện Thọ Xuân, Tỉnh Thanh Hoá, Việt Nam",Rural,Đang hoạt động,2022-12-25 00:00:00,3000-01-01 00:00:00,19.9127979278564,105.539428710938
6372,"6372- WM+ HYN Trung Hòa, Yên Mỹ",0,North,Hung Yen,H. Yên Mỹ,X. Trung Hòa,"Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên, Việt Nam",Rural,Đang hoạt động,2022-08-29 00:00:00,3000-01-01 00:00:00,20.8752822875977,106.058387756348
2AE6,2AE6- WM+ HCM 37/3A Thái Thị Giữ,0,South,Ho Chi Minh,H. Hóc Môn,X. Bà Điểm,"37/3A Thái Thị Giữ, X. Bà Điểm, H. Hóc Môn, TP. HCM",Rural,Đang hoạt động,2023-08-31 00:00:00,3000-01-01 00:00:00,10.8403816223145,106.606384277344
6317,6317- WM+ VTU 639 Võ Thị Sáu,0,South,Ba Ria Vung Tau,H. Long Điền,TT. Long Hải,"639 Võ Thị Sáu, TT. Long Hải, H. Long Điền, T. BRVT",Rural,Đang hoạt động,2022-04-30 00:00:00,3000-01-01 00:00:00,10.4012470245361,107.225326538086
2777,2777- WM+ HNI 575 La Thành,0,North,Ha Noi,Q. Ba Đình,P. Thành Công,"Số 575 đường La Thành, Phường Thành Công, Q. Ba Đình, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2016-03-31 00:00:00,3000-01-01 00:00:00,21.0238,105.817
6126,"6126- WM+ QNM 149 Lý Thường Kiệt, TP Tam",0,Central,Quang Nam,TP. Tam Kỳ,P. An Mỹ,"149 Lý Thường Kiệt, Phường An Mỹ, Thành phố Tam Kỳ, Tỉnh Quảng Nam, Việt Nam",Rural,Đang hoạt động,2021-12-28 00:00:00,3000-01-01 00:00:00,15.5668363571167,108.472549438477
6785,6785- WM+ KGG 232 ĐT 971,0,West,Kien Giang,H. Kiên Lương,TT. Kiên Lương,"232 ĐT 971, tổ 13, KP. Kiên Tân, TT. Kiên Lương, H. Kiên Lương, T. Kiên Giang",Urban,Đang hoạt động,2022-11-30 00:00:00,3000-01-01 00:00:00,10.2486476898193,104.589904785156
2ADP,2ADP- WM+ BKN 176 Tổ 13 Sông Cầu,0,North,Bac Kan,TP. Bắc Kạn,P. Sông Cầu,"Số 176, Tổ 13, Phường Sông Cầu, Thành phố Bắc Kạn, Tỉnh Bắc Kạn",Rural,Đang hoạt động,2024-08-29 00:00:00,3000-01-01 00:00:00,22.1470355987549,105.823608398438
6889,6889- WM+ VTU 168 Nguyễn Văn Cừ,0,South,Ba Ria Vung Tau,TP. Bà Rịa,P. Long Toàn,"168 Nguyễn Văn Cừ, P. Long Toàn,  TP. Bà Rịa, T. Bà Rịa - Vũng Tàu",Rural,Đang hoạt động,2022-12-31 00:00:00,3000-01-01 00:00:00,10.4929161071777,107.195373535156
6020,6020- WM+ HCM 342 Nguyễn Văn Quá,0,South,Ho Chi Minh,Q. 12,P. Đông Hưng Thuận,"342 Nguyễn Văn Quá, P. Đông Hưng Thuận, Q.12, TP. Hồ Chí Minh",Rural,Đang hoạt động,2022-01-15 00:00:00,3000-01-01 00:00:00,10.835301399231,106.628814697266
6573,6573- WM+ CTO 162/1 Phạm Ngũ Lão,0,West,Can Tho,Q. Ninh Kiều,P. An Hòa,"162/1 Phạm Ngũ Lão, P. An Hòa, Q. Ninh Kiều, TP. Cần Thơ",Urban,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.0435571670532,105.773368835449
6107,"6107- WM+ QNM 97 Phan Châu Trinh, TP Tam",0,Central,Quang Nam,TP. Tam Kỳ,P. Phước Hòa,"97 Phan Châu Trinh, Phường Phước Hòa, Thành phố Tam Kỳ, Tỉnh Quảng Nam, Việt Nam",Rural,Đang hoạt động,2021-12-28 00:00:00,3000-01-01 00:00:00,15.5706119537354,108.48641204834
5335,5335- WM+ CTO 365/14 Nguyễn Văn Cừ,0,West,Can Tho,Q. Ninh Kiều,P. An Khánh,"365/14 Nguyễn Văn Cừ, phường An Khánh, Q.Ninh Kiều, TP.Cần Thơ",Urban,Đang hoạt động,2019-11-30 00:00:00,3000-01-01 00:00:00,10.0312,105.753
2ADE,"2ADE- WM+ HGG Thôn Vạt, Việt Lâm",0,North,Ha Giang,H. Vị Xuyên,X. Việt Lâm,"Thôn Vạt, Xã Việt Lâm, Huyện Vị Xuyên, Tỉnh Hà Giang",Rural,Đang hoạt động,2024-08-31 00:00:00,3000-01-01 00:00:00,22.6232452392578,104.942276000977
6444,"6444- WM+ HNI Thượng Lâm, Mỹ Đức",0,North,Ha Noi,H. Mỹ Đức,X. Thượng Lâm,"Thôn Trung, Xã Thượng Lâm, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,20.7937545776367,105.676300048828
6283,6283- WM+ DNI LK1-32 KDC Long Châu,0,South,Dong Nai,TP. Biên Hòa,P. Tam Hiệp,"LK1-32 KDC Long Châu, Lý Văn Sâm, P. Tam Hiệp, TP. Biên Hòa, T. Đồng Nai",WiN,Đang hoạt động,2022-04-30 00:00:00,3000-01-01 00:00:00,10.9520130157471,106.859397888184
5251,"5251- WM+ DNI, 31 Lô B5, P. Tân Phong",0,South,Dong Nai,TP. Biên Hòa,P. Tân Phong,"31 Lô B5, P Tân Phong, Biên Hòa , Đồng Nai",Urban,Đang hoạt động,2019-11-26 00:00:00,3000-01-01 00:00:00,10.9848909378052,106.845802307129
3058,3058- WM+ DNI 266/5 Phan Trung,0,South,Dong Nai,TP. Biên Hòa,P. Tân Mai,266/5 Phan Trung - Khu Phố 2 - phường Tân Mai - thành phố Biên Hòa - tỉnh Đồng Nai - Việt Nam,Urban,Đang hoạt động,2019-10-12 00:00:00,3000-01-01 00:00:00,10.9619,106.854
4763,"4763- WM+ AGG Thửa 173, TBĐ 6",0,West,An Giang,TP. Long Xuyên,P. Mỹ Phước,"Thửa 173, TBĐ 6, Mỹ Phước, Long Xuyên, An Giang",Urban,Đang hoạt động,2019-11-05 00:00:00,3000-01-01 00:00:00,10.3749,105.445
6499,6499- WM+ LAN 74 Đường tỉnh 832,0,West,Long An,H. Bến Lức,X. Nhựt Chánh,"74 Đường tỉnh 832, Ấp 1, X. Nhựt Chánh, H. Bến Lức, T. Long An",Rural,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.6316709518433,106.471145629883
6125,"6125- WM+ HBH Toà Ann House, Tân Thịnh",0,North,Hoa Binh,TP. Hòa Bình,P. Tân Thịnh,"Trung tâm thương mại - Dịch vụ Bờ Trái Sông Đà, Phường Tân Thịnh, Thành phố Hoà Bình, Tỉnh Hòa Bình, Việt Nam",Rural,Đang hoạt động,2021-12-24 00:00:00,3000-01-01 00:00:00,20.8275413513184,105.33659362793
2ACY,2ACY- WM+ NTN 34 - 36 Thống Nhất,0,Central,Ninh Thuan,TP. Phan Rang - Tháp Chàm,P. Đài Sơn,"34 - 36 Thống Nhất, P. Đài Sơn, TP. Phan Rang-Tháp Chàm, T. Ninh Thuận",Rural,Đang hoạt động,2024-08-23 00:00:00,3000-01-01 00:00:00,11.5826578140259,108.990997314453
6731,6731- WM+ VTU 180-182 Võ Thị Sáu,0,South,Ba Ria Vung Tau,H. Long Điền,TT. Long Điền,"180-182 Võ Thị Sáu, TT. Long Điền, H. Long Điền",Rural,Đang hoạt động,2022-10-30 00:00:00,3000-01-01 00:00:00,10.4839105606079,107.210670471191
2ACC,"2ACC- WM+ LCI Bản Phiệt, Bảo Thắng",0,North,Lao Cai,H. Bảo Thắng,X. Bản Phiệt,"Thôn Bản Phiệt, Xã Bản Phiệt, Huyện Bảo Thắng, Tỉnh Lào Cai",Rural,Đang hoạt động,2024-08-17 00:00:00,3000-01-01 00:00:00,22.5150737762451,104.032958984375
6843,6843- WM+ HCM 1400 Tỉnh Lộ 7,0,South,Ho Chi Minh,H. Củ Chi,X. An Nhơn Tây,"1400 Tỉnh Lộ 7, Ấp Chợ Cũ, X. An Nhơn Tây, H. Củ Chi, TP. HCM",Rural,Đang hoạt động,2022-11-30 00:00:00,3000-01-01 00:00:00,11.086932182312,106.512336730957
6701,6701- WM+ DNI 322 Tỉnh lộ 768,0,South,Dong Nai,H. Vĩnh Cửu,X. Tân Bình,"322 Tỉnh lộ 768, Ấp Bình Phước, X. Tân Bình, H. Vĩnh Cửu",Rural,Đang hoạt động,2022-11-30 00:00:00,3000-01-01 00:00:00,10.9990873336792,106.807434082031
5150,5150- WM+ NTN 284 Đường 21 Tháng 8,0,Central,Ninh Thuan,TP. Phan Rang - Tháp Chàm,P. Phước Mỹ,"284 Đường 21 Tháng 8, Phường Phước Mỹ, thị xã Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận",Rural,Đang hoạt động,2019-11-30 00:00:00,3000-01-01 00:00:00,11.5844402313232,108.970733642578
6717,6717- WM+ VPC 117 Đầm Vạc,0,North,Vinh Phuc,TP. Vĩnh Yên,P. Đống Đa,"Số 117 Đường Đầm Vạc, Phường Đống Đa, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc, Việt Nam",Urban,Đang hoạt động,2022-10-30 00:00:00,3000-01-01 00:00:00,21.3039283752441,105.599220275879
6411,6411- WM+ TGG 48 Đường 30/4,0,West,Tien Giang,TX. Cai Lậy,TT. Cai Lậy,"48 đường 30 tháng 4, TT. Cai Lậy, TX. Cai Lậy, T. Tiền Giang",Rural,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.4093446731567,106.119262695312
6031,6031- WM+ HCM 318 Âu Cơ,0,South,Ho Chi Minh,Q. Tân Bình,P. 10,"318 Âu Cơ, Phường 10, Quận Tân Bình, TP Hồ Chí Minh",Urban,Đang hoạt động,2021-11-14 00:00:00,3000-01-01 00:00:00,10.7765230745733,106.646868848305
2AB7,2AB7- WM+ STG 4-6 Pasteur,0,West,Soc Trang,TP. Sóc Trăng,P. 8,"4-6 Pasteur, Khóm 2, P. 8, TP. Sóc Trăng, T. Sóc Trăng",Rural,Đang hoạt động,2023-08-24 00:00:00,3000-01-01 00:00:00,9.60937786102295,105.978881835938
6966,"6966- WM+ YBI 385 Lê Hồng Phong, Nguyễn P",0,North,Yen Bai,TP. Yên Bái,P. Nguyễn Phúc,"Số 385 Đường Lê Hồng Phong, Phường Nguyễn Phúc, Thành phố Yên Bái, Tỉnh Yên Bái, Việt Nam",Rural,Đang hoạt động,2023-04-01 00:00:00,3000-01-01 00:00:00,21.706729888916,104.869972229004
5277,5277- WM+ DNG 226 Lý Triện,0,Central,Da Nang,Q. Thanh Khê,P. An Khê,"226 Lý Triện, Phường An Khê, Quận Thanh Khê, Thành phố Đà Nẵng, Việt Nam",Urban,Đang hoạt động,2019-11-30 00:00:00,3000-01-01 00:00:00,16.0575,108.186
2ADK,"2ADK- WM+ BNH Trần Xá, Yên Trung",0,North,Bac Ninh,H. Yên Phong,X. Yên Trung,"Thôn Trần Xá, Xã Yên Trung, Huyện Yên Phong, Tỉnh Bắc Ninh",Rural,Đang hoạt động,2024-08-31 00:00:00,3000-01-01 00:00:00,21.2102737426758,105.987899780273
2A98,2A98- WM+ QTI 240 Lý Thường Kiệt,0,Central,Quang Tri,TP. Đông Hà,P. 5,"Số nhà 240 Đường Lý Thường Kiệt, Khu phố 7, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Urban,Đang hoạt động,2023-08-20 00:00:00,3000-01-01 00:00:00,16.800407409668,107.093315124512
6869,6869- WM+ HCM 33 Mai Hắc Đế,0,South,Ho Chi Minh,Q. 8,P. 15,"33 Mai Hắc Đế, P.15, Q. 8, TP. HCM",Urban,Đang hoạt động,2022-12-24 00:00:00,3000-01-01 00:00:00,10.7186241149902,106.629386901855
2AU5,"2AU5- WM+ GLI 463 - 465 Trần Hưng Đạo, Ay",0,Central,Gia Lai,TX. Ayun Pa,P. Cheo Reo,"463 - 465 Trần Hưng Đạo, P. Cheo Reo, Tx. Ayun Pa, T. Gia Lai",Rural,Đang hoạt động,2024-02-02 00:00:00,3000-01-01 00:00:00,13.4237461090088,108.427619934082
6748,6748- WM+ STG 133 Trương Công Định,0,West,Soc Trang,TP. Sóc Trăng,P. 2,"133 Trương Công Định, P. 2, TP. Sóc Trăng, T. Sóc Trăng",Rural,Đang hoạt động,2022-10-31 00:00:00,3000-01-01 00:00:00,9.60363674163818,105.965812683105
6405,"6405- WM+ HNI 40 Cao Trung, Hoài Đức",0,North,Ha Noi,H. Hoài Đức,X. Đức Giang,"Số 40 Thôn Cao Trung, Xã Đức Giang, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,21.0646686553955,105.699813842773
5798,5798- WM+ DNI 249 Cách Mạng Tháng Tám,0,South,Dong Nai,TP. Biên Hòa,P. Hòa Bình,"249 đường Cách Mạng Tháng Tám, KP1, Phường Hòa Bình, TP.Biên Hòa, Đồng Nai",Urban,Đang hoạt động,2021-11-14 00:00:00,3000-01-01 00:00:00,10.9488401412964,106.814376831055
6911,6911- WM+ TNN 43 Minh Cầu,0,North,Thai Nguyen,TP. Thái Nguyên,P. Phan Đình Phùng,"Số nhà 43 Đường Minh Cầu, Phường Phan Đình Phùng, Thành phố Thái Nguyên, Tỉnh Thái Nguyên, Việt Nam",Urban,Đang hoạt động,2022-12-31 00:00:00,3000-01-01 00:00:00,21.5907115936279,105.835906982422
6250,6250- WM+ CTO 51D1 Đường 3/2,0,West,Can Tho,Q. Ninh Kiều,P. Xuân Khánh,"51D1 Đường 3/2, Phường Xuân Khánh, Quận Ninh Kiều, Thành phố Cần Thơ",Urban,Đang hoạt động,2022-03-31 00:00:00,3000-01-01 00:00:00,10.026141166687,105.765396118164
2ADO,2ADO- WM+ SLA 93-95 đường Cách Mạng Tháng,0,North,Son La,H. Sông Mã,TT. Sông Mã,"Số 93-95 đường Cách Mạng Tháng 8, Thị trấn Sông Mã",Rural,Đang hoạt động,2024-08-31 00:00:00,3000-01-01 00:00:00,21.0529079437256,103.748695373535
6710,6710- WM+ HCM 137 Lương Thế Vinh,0,South,Ho Chi Minh,Q. Tân Phú,P. Tân Thới Hòa,"137 Lương Thế Vinh, P. Tân Thới Hòa, Q. Tân Phú, TP. HCM",Urban,Đang hoạt động,2022-10-28 00:00:00,3000-01-01 00:00:00,10.7621812820435,106.628799438477
5006,5006- WM+ HCM 185B Nguyễn Thị Định,0,South,Ho Chi Minh,Q. 2,P. An Phú,"185B Nguyễn Thị Định, phường An Phú, quận 2, TP HCM",Urban,Đang hoạt động,2019-10-31 00:00:00,3000-01-01 00:00:00,10.7905,106.754
6475,6475- WM+ BDG 33 Đường 18/09,0,South,Binh Duong,H. Phú Giáo,TT. Phước Vĩnh,"33 Đường 18/09, Khu Phố 2, TT. Phước Vĩnh, H. Phú Giáo, T. Bình Dương",Rural,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,11.2921543121338,106.793472290039
