ward_id,city,district,ward,city_title,dist_title,ward_title,area_sqm,urban_1,urban_2,urban_3,urban_4,urban_5,rural_1_2,rural_3,rural_4,rural_5
VNM.22.10.9_1,HảiDương,TứKỳ,HàThanh,Tỉnh,Huyện,Xã,8713551.487256099,,,,,0.0,867.0,388.0,469.0,240.0
VNM.62.8.8_1,VĩnhPhúc,VĩnhYên,ThanhTrù,Tỉnh,ThànhPhố,Xã,6927185.817090095,,,,,0.0,397.0,377.0,663.0,799.0
VNM.35.2.8_1,LạngSơn,BìnhGia,HưngĐạo,Tỉnh,Huyện,Xã,38862272.9021563,,,,,0.0,74.0,142.0,143.0,159.0
VNM.35.11.16_1,LạngSơn,VănQuan,TriLễ,Tỉnh,Huyện,Xã,48261534.20103434,,,,,0.0,136.0,220.0,299.0,371.0
VNM.30.2.1_1,HoàBình,ĐàBắc,CaoSơn,Tỉnh,Huyện,Xã,50259185.23885489,,,,,0.0,222.0,226.0,284.0,299.0
VNM.56.3.12_1,TháiNguyên,ĐồngHỷ,TânLong,Tỉnh,Huyện,Xã,41481914.02818798,,,,,0.0,209.0,327.0,437.0,504.0
VNM.35.11.15_1,LạngSơn,VănQuan,TràngSơn,Tỉnh,Huyện,Xã,17129622.406936917,,,,,0.0,79.0,100.0,123.0,135.0
VNM.35.1.17_1,LạngSơn,BắcSơn,VạnThủy,Tỉnh,Huyện,Xã,40287081.99136725,,,,,0.0,28.0,83.0,113.0,160.0
VNM.49.13.11_1,QuảngNinh,UôngBí,YênThanh,Tỉnh,ThànhPhố,Phường,17676218.413647056,208.0,472.0,452.0,824.0,586.0,0.0,,,0.0
VNM.49.8.13_1,QuảngNinh,HảiHà,QuảngThịnh,Tỉnh,Huyện,Xã,8948692.633829122,,,,,0.0,254.0,178.0,247.0,149.0
VNM.49.6.19_1,QuảngNinh,ĐôngTriều,XuânSơn,Tỉnh,ThịXã,Phường,6581453.437910306,227.0,441.0,416.0,630.0,305.0,0.0,,,0.0
VNM.3.2.24_1,BắcGiang,HiệpHòa,ThanhVân,Tỉnh,Huyện,Xã,4276285.535391034,,,,,0.0,155.0,167.0,265.0,626.0
VNM.62.2.12_1,VĩnhPhúc,LậpThạch,SơnĐông,Tỉnh,Huyện,Xã,9757517.644189654,,,,,0.0,658.0,393.0,670.0,777.0
VNM.22.2.19_1,HảiDương,CẩmGiàng,ThạchLỗi,Tỉnh,Huyện,Xã,4939585.4169180645,,,,,0.0,359.0,195.0,331.0,294.0
VNM.22.12.17_1,HảiDương,ThanhMiện,ThanhMiện,Tỉnh,Huyện,ThịTrấn,6184889.696065667,303.0,710.0,637.0,804.0,544.0,0.0,,,0.0
VNM.22.12.1_1,HảiDương,ThanhMiện,CaoThắng,Tỉnh,Huyện,Xã,5911107.073555348,,,,,0.0,640.0,338.0,509.0,359.0
VNM.22.12.16_1,HảiDương,ThanhMiện,ThanhGiang,Tỉnh,Huyện,Xã,6941028.829812593,,,,,0.0,1100.0,529.0,653.0,368.0
VNM.23.11.10_1,HảiPhòng,LêChân,LamSơn,ThànhPhố,Quận,Phường,465455.3660878437,321.0,594.0,683.0,784.0,799.0,0.0,,,0.0
VNM.23.1.15_1,HảiPhòng,AnDương,QuốcTuấn,ThànhPhố,Huyện,Xã,6908101.157190899,,,,,0.0,758.0,452.0,676.0,461.0
VNM.31.2.1_1,HưngYên,HưngYên,AnTảo,Tỉnh,ThànhPhố,Phường,2932034.9693305143,282.0,577.0,623.0,792.0,580.0,0.0,,,0.0
VNM.56.2.15_1,TháiNguyên,ĐịnhHóa,PhúTiến,Tỉnh,Huyện,Xã,13555939.058553118,,,,,0.0,241.0,217.0,283.0,177.0
VNM.49.10.10_1,QuảngNinh,MóngCái,KaLong,Tỉnh,ThànhPhố,Phường,1483993.4811500777,137.0,297.0,461.0,618.0,627.0,0.0,,,0.0
VNM.23.8.6_1,HảiPhòng,HồngBàng,PhanBộiChâu,ThànhPhố,Quận,Phường,169086.28899837923,176.0,253.0,214.0,254.0,250.0,0.0,,,0.0
VNM.31.2.5_1,HưngYên,HưngYên,HiếnNam,Tỉnh,ThànhPhố,Phường,3639454.3676414527,254.0,541.0,631.0,874.0,727.0,0.0,,,0.0
VNM.5.6.7_1,BắcNinh,ThuậnThành,HoàiThượng,Tỉnh,Huyện,Xã,5530834.194911432,,,,,0.0,481.0,431.0,602.0,930.0
VNM.56.5.5_1,TháiNguyên,PhúBình,DươngThành,Tỉnh,Huyện,Xã,7720772.640261448,,,,,0.0,389.0,298.0,555.0,642.0
VNM.49.6.21_1,QuảngNinh,ĐôngTriều,YênThọ,Tỉnh,ThịXã,Xã,10276893.855140377,,,,,0.0,1084.0,701.0,912.0,558.0
VNM.3.7.18_1,BắcGiang,TânYên,PhúcSơn,Tỉnh,Huyện,Xã,5777023.278891846,,,,,0.0,357.0,263.0,378.0,465.0
VNM.44.7.10_1,PhúThọ,TamNông,PhươngThịnh,Tỉnh,Huyện,Xã,9826790.036714418,,,,,0.0,184.0,138.0,197.0,264.0
VNM.49.13.8_1,QuảngNinh,UôngBí,ThượngYênCông,Tỉnh,ThànhPhố,Xã,67233917.29924132,,,,,0.0,241.0,263.0,501.0,412.0
VNM.56.8.5_1,TháiNguyên,TháiNguyên,ĐồngLiên,Tỉnh,ThànhPhố,Xã,8765416.654369755,,,,,0.0,311.0,239.0,352.0,373.0
VNM.30.6.7_1,HoàBình,LạcSơn,ĐịnhCư,Tỉnh,Huyện,Xã,11239836.510165693,,,,,0.0,153.0,232.0,308.0,357.0
VNM.30.7.12_1,HoàBình,LạcThủy,PhúThành,Tỉnh,Huyện,Xã,37082974.4561979,,,,,0.0,609.0,439.0,573.0,529.0
VNM.56.3.14_1,TháiNguyên,ĐồngHỷ,VănHán,Tỉnh,Huyện,Xã,65392103.09109135,,,,,0.0,427.0,521.0,888.0,909.0
VNM.35.5.6_1,LạngSơn,ĐìnhLập,ĐồngThắng,Tỉnh,Huyện,Xã,53790948.69299137,,,,,0.0,15.0,41.0,36.0,27.0
VNM.49.14.5_1,QuảngNinh,VânĐồn,ĐoànKết,Tỉnh,Huyện,Xã,39395693.89995377,,,,,0.0,174.0,176.0,233.0,194.0
VNM.49.11.14_1,QuảngNinh,QuảngYên,SôngKhoai,Tỉnh,ThịXã,Xã,18565587.6133391,,,,,0.0,602.0,648.0,1108.0,867.0
VNM.49.4.3_1,QuảngNinh,CôTô,ThanhLân,Tỉnh,Huyện,Xã,27175375.830977812,,,,,0.0,78.0,86.0,130.0,91.0
VNM.3.10.11_1,BắcGiang,YênThế,ĐồngVương,Tỉnh,Huyện,Xã,23379872.61414279,,,,,0.0,327.0,297.0,390.0,330.0
VNM.44.2.21_1,PhúThọ,ĐoanHùng,QuếLâm,Tỉnh,Huyện,Xã,15028635.085361265,,,,,0.0,364.0,236.0,297.0,262.0
VNM.44.9.3_1,PhúThọ,ThanhBa,ĐồngXuân,Tỉnh,Huyện,Xã,6586977.283847395,,,,,0.0,524.0,282.0,365.0,215.0
VNM.62.9.10_1,VĩnhPhúc,YênLạc,TamHồng,Tỉnh,Huyện,Xã,9322115.662803173,,,,,0.0,927.0,644.0,967.0,1384.0
VNM.62.7.20_1,VĩnhPhúc,VĩnhTường,TuânChính,Tỉnh,Huyện,Xã,6597001.108607877,,,,,0.0,798.0,337.0,382.0,410.0
VNM.5.6.10_1,BắcNinh,ThuậnThành,NgũThái,Tỉnh,Huyện,Xã,6396507.832869231,,,,,0.0,496.0,376.0,571.0,698.0
VNM.22.11.5_1,HảiDương,ThanhHà,LiênMạc,Tỉnh,Huyện,Xã,7317859.8009992195,,,,,0.0,854.0,481.0,579.0,363.0
VNM.22.10.1_1,HảiDương,TứKỳ,AnThanh,Tỉnh,Huyện,Xã,9971381.257431421,,,,,0.0,908.0,536.0,613.0,508.0
VNM.22.10.26_1,HảiDương,TứKỳ,TiênĐộng,Tỉnh,Huyện,Xã,7550417.982205602,,,,,0.0,963.0,439.0,531.0,299.0
VNM.22.9.17_1,HảiDương,NinhGiang,NinhHải,Tỉnh,Huyện,Xã,6505051.707157814,,,,,0.0,677.0,374.0,610.0,313.0
VNM.23.5.2_1,HảiPhòng,ĐồSơn,HợpĐức,ThànhPhố,Quận,Phường,5497147.852838707,237.0,475.0,463.0,718.0,524.0,0.0,,,0.0
VNM.23.13.36_1,HảiPhòng,ThuỷNguyên,ThuỷTriều,ThànhPhố,Huyện,Xã,11559928.65641085,,,,,0.0,942.0,628.0,871.0,680.0
VNM.23.1.9_1,HảiPhòng,AnDương,ĐồngThái,ThànhPhố,Huyện,Xã,5549737.000384436,,,,,0.0,923.0,705.0,1193.0,624.0
VNM.23.2.14_1,HảiPhòng,AnLão,TháiSơn,ThànhPhố,Huyện,Xã,8643245.874249192,,,,,0.0,1349.0,831.0,1278.0,613.0
VNM.23.14.22_1,HảiPhòng,TiênLãng,ToànThắng,ThànhPhố,Huyện,Xã,5175628.500831178,,,,,0.0,346.0,215.0,259.0,282.0
VNM.23.15.11_1,HảiPhòng,VĩnhBảo,HùngTiến,ThànhPhố,Huyện,Xã,5646221.516773673,,,,,0.0,735.0,396.0,463.0,394.0
VNM.49.12.9_1,QuảngNinh,TiênYên,PhongDụ,Tỉnh,Huyện,Xã,70155433.99114943,,,,,0.0,106.0,154.0,284.0,423.0
VNM.3.3.22_1,BắcGiang,LạngGiang,XươngLâm,Tỉnh,Huyện,Xã,11203980.517783744,,,,,0.0,634.0,477.0,656.0,743.0
VNM.3.5.26_1,BắcGiang,LụcNgạn,TânMộc,Tỉnh,Huyện,Xã,37333060.97912397,,,,,0.0,229.0,263.0,575.0,537.0
VNM.3.9.18_1,BắcGiang,YênDũng,TríYên,Tỉnh,Huyện,Xã,11807127.442573389,,,,,0.0,278.0,220.0,281.0,437.0
VNM.22.7.11_1,HảiDương,KinhMôn,LạcLong,Tỉnh,Huyện,Xã,6745188.441511585,,,,,0.0,966.0,475.0,507.0,275.0
VNM.30.5.5_1,HoàBình,KimBôi,ĐôngBắc,Tỉnh,Huyện,Xã,11464418.338263018,,,,,0.0,97.0,176.0,318.0,356.0
VNM.62.2.4_1,VĩnhPhúc,LậpThạch,ĐìnhChu,Tỉnh,Huyện,Xã,4342451.865707709,,,,,0.0,361.0,229.0,300.0,358.0
VNM.49.10.7_1,QuảngNinh,MóngCái,HảiXuân,Tỉnh,ThànhPhố,Xã,16464844.29753414,,,,,0.0,634.0,505.0,820.0,769.0
VNM.3.10.12_1,BắcGiang,YênThế,ĐôngSơn,Tỉnh,Huyện,Xã,27081980.274723623,,,,,0.0,757.0,487.0,644.0,471.0
VNM.3.9.21_1,BắcGiang,YênDũng,YênLư,Tỉnh,Huyện,Xã,21613597.536097754,,,,,0.0,650.0,586.0,952.0,1503.0
VNM.44.4.9_1,PhúThọ,LâmThao,TứXã,Tỉnh,Huyện,Xã,8300781.169940808,,,,,0.0,553.0,464.0,632.0,886.0
VNM.62.7.7_1,VĩnhPhúc,VĩnhTường,KimXá,Tỉnh,Huyện,Xã,9701584.145294456,,,,,0.0,666.0,403.0,557.0,765.0
VNM.35.2.15_1,LạngSơn,BìnhGia,ThiệnHòa,Tỉnh,Huyện,Xã,85220577.64779356,,,,,0.0,117.0,194.0,202.0,248.0
VNM.62.6.5_1,VĩnhPhúc,TamDương,HợpHòa,Tỉnh,Huyện,ThịTrấn,8507764.361862345,196.0,486.0,579.0,817.0,900.0,0.0,,,0.0
VNM.44.13.11_1,PhúThọ,YênLập,PhúcKhánh,Tỉnh,Huyện,Xã,24946804.534092605,,,,,0.0,230.0,278.0,444.0,669.0
VNM.49.10.3_1,QuảngNinh,MóngCái,HảiĐông,Tỉnh,ThànhPhố,Xã,52678286.12439553,,,,,0.0,397.0,351.0,559.0,602.0
VNM.62.5.7_1,VĩnhPhúc,TamĐảo,TamĐảo,Tỉnh,Huyện,ThịTrấn,2317792.0713964063,15.0,46.0,32.0,49.0,67.0,0.0,,,0.0
VNM.22.5.7_1,HảiDương,HảiDương,NamĐồng,Tỉnh,ThànhPhố,Xã,8915659.81384588,,,,,0.0,1076.0,578.0,862.0,581.0
VNM.56.5.15_1,TháiNguyên,PhúBình,TânKim,Tỉnh,Huyện,Xã,21901830.372768383,,,,,0.0,370.0,342.0,555.0,698.0
VNM.56.5.2_1,TháiNguyên,PhúBình,BànĐạt,Tỉnh,Huyện,Xã,17093097.77009731,,,,,0.0,254.0,259.0,466.0,620.0
VNM.35.1.10_1,LạngSơn,BắcSơn,NhấtTiến,Tỉnh,Huyện,Xã,68983264.40620781,,,,,0.0,50.0,155.0,242.0,438.0
VNM.3.2.21_1,BắcGiang,HiệpHòa,QuangMinh,Tỉnh,Huyện,Xã,5226927.706075991,,,,,0.0,262.0,223.0,303.0,492.0
VNM.44.10.5_1,PhúThọ,ThanhSơn,GiápLai,Tỉnh,Huyện,Xã,11861974.484494314,,,,,0.0,285.0,229.0,254.0,216.0
VNM.22.5.1_1,HảiDương,HảiDương,ÁiQuốc,Tỉnh,ThànhPhố,Phường,8356706.948297775,1455.0,1123.0,818.0,989.0,451.0,0.0,,,0.0
VNM.22.6.16_1,HảiDương,KimThành,PhúThái,Tỉnh,Huyện,ThịTrấn,2353994.9368862985,292.0,540.0,472.0,463.0,291.0,0.0,,,0.0
VNM.22.10.11_1,HảiDương,TứKỳ,KỳSơn,Tỉnh,Huyện,Xã,3187949.729684739,,,,,0.0,624.0,259.0,336.0,111.0
VNM.23.8.3_1,HảiPhòng,HồngBàng,HùngVương,ThànhPhố,Quận,Phường,4462118.119418901,358.0,609.0,822.0,1198.0,955.0,0.0,,,0.0
VNM.23.6.6_1,HảiPhòng,DươngKinh,TânThành,ThànhPhố,Quận,Phường,9618309.160072748,78.0,295.0,277.0,459.0,262.0,0.0,,,0.0
VNM.23.13.2_1,HảiPhòng,ThuỷNguyên,AnSơn,ThànhPhố,Huyện,Xã,6421164.9365157215,,,,,0.0,770.0,440.0,606.0,241.0
VNM.23.10.14_1,HảiPhòng,KiếnThuỵ,TânTrào,ThànhPhố,Huyện,Xã,9184709.129530959,,,,,0.0,964.0,538.0,764.0,488.0
VNM.23.14.6_1,HảiPhòng,TiênLãng,ĐôngHưng,ThànhPhố,Huyện,Xã,12776160.607141707,,,,,0.0,380.0,385.0,623.0,527.0
VNM.44.13.1_1,PhúThọ,YênLập,ĐồngLạc,Tỉnh,Huyện,Xã,26061164.969280872,,,,,0.0,389.0,304.0,450.0,387.0
VNM.22.11.21_1,HảiDương,ThanhHà,ThanhXuân,Tỉnh,Huyện,Xã,6977327.367879351,,,,,0.0,588.0,338.0,360.0,240.0
VNM.49.8.2_1,QuảngNinh,HảiHà,ĐườngHoa,Tỉnh,Huyện,Xã,40554210.90251786,,,,,0.0,228.0,225.0,339.0,300.0
VNM.62.7.23_1,VĩnhPhúc,VĩnhTường,VĩnhNinh,Tỉnh,Huyện,Xã,4765402.402429702,,,,,0.0,363.0,200.0,301.0,316.0
VNM.30.2.4_1,HoàBình,ĐàBắc,ĐồngRuộng,Tỉnh,Huyện,Xã,42428832.39980651,,,,,0.0,82.0,141.0,175.0,171.0
VNM.49.1.2_1,QuảngNinh,BaChẽ,ĐạpThanh,Tỉnh,Huyện,Xã,92488433.97001527,,,,,0.0,47.0,110.0,187.0,201.0
VNM.3.4.21_1,BắcGiang,LụcNam,TiênHưng,Tỉnh,Huyện,Xã,7534364.582133047,,,,,0.0,405.0,367.0,555.0,507.0
VNM.22.2.1_1,HảiDương,CẩmGiàng,CẩmĐịnh,Tỉnh,Huyện,Xã,6629326.983199779,,,,,0.0,568.0,397.0,551.0,484.0
VNM.22.9.15_1,HảiDương,NinhGiang,NghĩaAn,Tỉnh,Huyện,Xã,7473788.881031734,,,,,0.0,1109.0,620.0,854.0,549.0
VNM.56.6.1_1,TháiNguyên,PhúLương,CổLũng,Tỉnh,Huyện,Xã,17042619.524327837,,,,,0.0,633.0,545.0,735.0,889.0
VNM.22.8.5_1,HảiDương,NamSách,ĐồngLạc,Tỉnh,Huyện,Xã,6853970.677898127,,,,,0.0,825.0,481.0,635.0,494.0
VNM.30.9.3_1,HoàBình,MaiChâu,ChiềngChâu,Tỉnh,Huyện,Xã,17474190.63189278,,,,,0.0,142.0,197.0,219.0,369.0
VNM.35.1.14_1,LạngSơn,BắcSơn,TânThành,Tỉnh,Huyện,Xã,31462516.19847357,,,,,0.0,67.0,93.0,165.0,199.0
VNM.22.5.16_1,HảiDương,HảiDương,ThạchKhôi,Tỉnh,ThànhPhố,Phường,5216543.12431653,211.0,562.0,478.0,807.0,807.0,0.0,,,0.0
VNM.23.4.4_1,HảiPhòng,CátHải,GiaLuận,ThànhPhố,Huyện,Xã,44675610.7224235,,,,,0.0,56.0,27.0,53.0,56.0
VNM.44.1.25_1,PhúThọ,CẩmKhê,TùngKhê,Tỉnh,Huyện,Xã,2969171.008006485,,,,,0.0,191.0,146.0,243.0,236.0
VNM.23.11.12_1,HảiPhòng,LêChân,NiệmNghĩa,ThànhPhố,Quận,Phường,554147.8149252819,363.0,698.0,895.0,1160.0,888.0,0.0,,,0.0
VNM.35.7.4_1,LạngSơn,LạngSơn,HoàngVănThụ,Tỉnh,ThànhPhố,Phường,1674944.5095042717,359.0,683.0,910.0,923.0,1191.0,0.0,,,0.0
VNM.49.2.1_1,QuảngNinh,BìnhLiêu,BìnhLiêu,Tỉnh,Huyện,ThịTrấn,1359736.9660801701,46.0,133.0,181.0,253.0,311.0,0.0,,,0.0
VNM.23.15.16_1,HảiPhòng,VĩnhBảo,TamĐa,ThànhPhố,Huyện,Xã,5285549.721102205,,,,,0.0,583.0,323.0,280.0,234.0
VNM.44.10.6_1,PhúThọ,ThanhSơn,HươngCần,Tỉnh,Huyện,Xã,34254211.59340087,,,,,0.0,240.0,336.0,553.0,714.0
VNM.62.8.6_1,VĩnhPhúc,VĩnhYên,LiênBảo,Tỉnh,ThànhPhố,Phường,3997699.8151859054,422.0,1030.0,1244.0,1706.0,1768.0,0.0,,,0.0
VNM.23.14.13_1,HảiPhòng,TiênLãng,TựCường,ThànhPhố,Huyện,Xã,7841784.788711735,,,,,0.0,486.0,320.0,444.0,445.0
VNM.44.8.8_1,PhúThọ,TânSơn,TamThanh,Tỉnh,Huyện,Xã,16463602.130931158,,,,,0.0,141.0,159.0,237.0,219.0
VNM.22.3.2_1,HảiDương,ChíLinh,BắcAn,Tỉnh,ThịXã,Xã,28118247.233767144,,,,,0.0,331.0,340.0,457.0,374.0
VNM.5.4.15_1,BắcNinh,QuếVõ,PhùLương,Tỉnh,Huyện,Xã,7888096.643192945,,,,,0.0,298.0,232.0,415.0,598.0
VNM.56.6.10_1,TháiNguyên,PhúLương,TứcTranh,Tỉnh,Huyện,Xã,24919598.531764504,,,,,0.0,526.0,520.0,760.0,598.0
VNM.31.2.13_1,HưngYên,HưngYên,PhươngChiểu,Tỉnh,ThànhPhố,Xã,2413061.202338989,,,,,0.0,502.0,288.0,435.0,317.0
VNM.31.9.6_1,HưngYên,VănLâm,LươngTài,Tỉnh,Huyện,Xã,8709846.894365607,,,,,0.0,531.0,420.0,626.0,733.0
VNM.31.10.9_1,HưngYên,YênMỹ,TânLập,Tỉnh,Huyện,Xã,5368189.96564136,,,,,0.0,1007.0,536.0,821.0,648.0
VNM.31.1.16_1,HưngYên,ÂnThi,QuangVinh,Tỉnh,Huyện,Xã,5599627.381475519,,,,,0.0,796.0,374.0,468.0,267.0
VNM.31.1.15_1,HưngYên,ÂnThi,QuảngLãng,Tỉnh,Huyện,Xã,6579327.873483057,,,,,0.0,762.0,361.0,485.0,423.0
VNM.31.3.18_1,HưngYên,KhoáiChâu,ÔngĐình,Tỉnh,Huyện,Xã,3369972.4671641244,,,,,0.0,566.0,240.0,398.0,340.0
VNM.31.3.9_1,HưngYên,KhoáiChâu,DânTiến,Tỉnh,Huyện,Xã,4390090.577568592,,,,,0.0,2014.0,331.0,559.0,544.0
VNM.31.3.11_1,HưngYên,KhoáiChâu,ĐôngNinh,Tỉnh,Huyện,Xã,4004461.485277209,,,,,0.0,462.0,255.0,325.0,307.0
VNM.31.4.15_1,HưngYên,KimĐộng,ToànThắng,Tỉnh,Huyện,Xã,7294775.961235275,,,,,0.0,1216.0,556.0,804.0,542.0
VNM.31.4.16_1,HưngYên,KimĐộng,VĩnhXá,Tỉnh,Huyện,Xã,5850520.406365637,,,,,0.0,696.0,364.0,477.0,456.0
VNM.55.5.15_1,TháiBình,TháiBình,TrầnLãm,Tỉnh,ThànhPhố,Phường,3232894.071519463,705.0,1437.0,1514.0,1863.0,1040.0,0.0,,,0.0
VNM.55.4.29_1,TháiBình,QuỳnhPhụ,QuỳnhKhê,Tỉnh,Huyện,Xã,4004177.97306634,,,,,0.0,692.0,321.0,316.0,140.0
VNM.55.4.15_1,TháiBình,QuỳnhPhụ,AnVinh,Tỉnh,Huyện,Xã,6158960.646977488,,,,,0.0,892.0,498.0,669.0,480.0
VNM.55.2.7_1,TháiBình,HưngHà,DânChủ,Tỉnh,Huyện,Xã,4007374.714871718,,,,,0.0,582.0,244.0,364.0,243.0
VNM.55.2.21_1,TháiBình,HưngHà,LiênHiệp,Tỉnh,Huyện,Xã,3849836.5819895254,,,,,0.0,621.0,403.0,447.0,292.0
VNM.55.2.29_1,TháiBình,HưngHà,TâyĐô,Tỉnh,Huyện,Xã,6132446.043487884,,,,,0.0,870.0,409.0,569.0,365.0
VNM.55.1.1_1,TháiBình,ĐôngHưng,AnChâu,Tỉnh,Huyện,Xã,3742795.3442968926,,,,,0.0,786.0,348.0,468.0,195.0
VNM.55.1.39_1,TháiBình,ĐôngHưng,NguyênXá,Tỉnh,Huyện,Xã,4651869.4573571775,,,,,0.0,864.0,425.0,484.0,326.0
VNM.55.1.13_1,TháiBình,ĐôngHưng,ĐôngHà,Tỉnh,Huyện,Xã,5095439.416540285,,,,,0.0,770.0,349.0,473.0,290.0
VNM.55.6.12_1,TháiBình,TháiThụy,ThụyHồng,Tỉnh,Huyện,Xã,4419826.641170751,,,,,0.0,572.0,266.0,263.0,197.0
VNM.55.6.14_1,TháiBình,TháiThụy,ThụyHưng,Tỉnh,Huyện,Xã,5508845.435025766,,,,,0.0,645.0,388.0,438.0,217.0
VNM.55.6.26_1,TháiBình,TháiThụy,ThụyVăn,Tỉnh,Huyện,Xã,4879401.990084322,,,,,0.0,804.0,352.0,409.0,233.0
VNM.55.6.9_1,TháiBình,TháiThụy,ThụyDương,Tỉnh,Huyện,Xã,4199973.292384888,,,,,0.0,737.0,318.0,428.0,260.0
VNM.55.6.32_1,TháiBình,TháiThụy,TháiGiang,Tỉnh,Huyện,Xã,6411767.047943663,,,,,0.0,768.0,410.0,488.0,288.0
VNM.55.7.7_1,TháiBình,TiềnHải,ĐôngLong,Tỉnh,Huyện,Xã,9947708.244760731,,,,,0.0,747.0,361.0,364.0,196.0
VNM.55.7.13_1,TháiBình,TiềnHải,ĐôngXuyên,Tỉnh,Huyện,Xã,4891674.272563491,,,,,0.0,733.0,358.0,573.0,328.0
VNM.55.3.33_1,TháiBình,KiếnXương,VũQuí,Tỉnh,Huyện,Xã,2801674.4806706556,,,,,0.0,616.0,330.0,459.0,255.0
VNM.55.3.12_1,TháiBình,KiếnXương,MinhHưng,Tỉnh,Huyện,Xã,4158159.8845814303,,,,,0.0,507.0,230.0,266.0,151.0
VNM.55.8.3_1,TháiBình,VũThư,DũngNghĩa,Tỉnh,Huyện,Xã,4320518.102693809,,,,,0.0,658.0,302.0,391.0,210.0
VNM.28.5.2_1,HàNam,PhủLý,ĐinhXá,Tỉnh,ThànhPhố,Xã,5942992.304113396,,,,,0.0,914.0,475.0,675.0,565.0
VNM.28.2.11_1,HàNam,DuyTiên,MộcBắc,Tỉnh,Huyện,Xã,10666163.942427566,,,,,0.0,672.0,324.0,524.0,491.0
VNM.28.3.14_1,HàNam,KimBảng,ThụyLôi,Tỉnh,Huyện,Xã,3813498.2666053157,,,,,0.0,434.0,256.0,318.0,327.0
VNM.28.6.3_1,HàNam,ThanhLiêm,LiêmPhong,Tỉnh,Huyện,Xã,5647193.997250317,,,,,0.0,634.0,287.0,342.0,236.0
VNM.28.6.2_1,HàNam,ThanhLiêm,LiêmCần,Tỉnh,Huyện,Xã,7117482.834595117,,,,,0.0,1029.0,470.0,598.0,406.0
VNM.28.6.13_1,HàNam,ThanhLiêm,ThanhNguyên,Tỉnh,Huyện,Xã,6946153.670109672,,,,,0.0,575.0,338.0,462.0,521.0
VNM.28.1.4_1,HàNam,BìnhLục,AnNội,Tỉnh,Huyện,Xã,10212356.648962894,,,,,0.0,976.0,505.0,695.0,411.0
VNM.28.4.5_1,HàNam,LýNhân,ĐạoLý,Tỉnh,Huyện,Xã,5762165.256279238,,,,,0.0,817.0,415.0,543.0,362.0
VNM.28.4.15_1,HàNam,LýNhân,NhânKhang,Tỉnh,Huyện,Xã,5587507.764619057,,,,,0.0,1185.0,515.0,634.0,427.0
VNM.28.4.19_1,HàNam,LýNhân,PhúPhúc,Tỉnh,Huyện,Xã,11911510.184624521,,,,,0.0,1397.0,581.0,713.0,434.0
VNM.40.4.21_1,NamĐịnh,NamĐịnh,TrầnTếXương,Tỉnh,ThànhPhố,Phường,685681.7982969446,450.0,926.0,780.0,828.0,676.0,0.0,,,0.0
VNM.40.4.11_1,NamĐịnh,NamĐịnh,NamVân,Tỉnh,ThànhPhố,Xã,5413222.002033495,,,,,0.0,802.0,524.0,665.0,306.0
VNM.40.8.4_1,NamĐịnh,VụBản,Gôi,Tỉnh,Huyện,ThịTrấn,4762795.616708342,209.0,393.0,409.0,513.0,549.0,0.0,,,0.0
VNM.40.8.16_1,NamĐịnh,VụBản,ThànhLợi,Tỉnh,Huyện,Xã,12361018.104683895,,,,,0.0,1480.0,805.0,1069.0,938.0
VNM.40.6.13_1,NamĐịnh,NghĩaHưng,NghĩaMinh,Tỉnh,Huyện,Xã,5328214.219207874,,,,,0.0,617.0,333.0,380.0,228.0
VNM.40.6.21_1,NamĐịnh,NghĩaHưng,NghĩaThái,Tỉnh,Huyện,Xã,7794137.149607874,,,,,0.0,1208.0,558.0,607.0,378.0
VNM.40.6.10_1,NamĐịnh,NghĩaHưng,NghĩaLạc,Tỉnh,Huyện,Xã,11581944.885292524,,,,,0.0,951.0,493.0,602.0,566.0
VNM.40.7.18_1,NamĐịnh,TrựcNinh,TrựcThuận,Tỉnh,Huyện,Xã,5673034.109389702,,,,,0.0,901.0,450.0,502.0,391.0
VNM.40.9.4_1,NamĐịnh,XuânTrường,XuânĐài,Tỉnh,Huyện,Xã,5260820.398942208,,,,,0.0,974.0,393.0,272.0,174.0
VNM.40.9.20_1,NamĐịnh,XuânTrường,XuânVinh,Tỉnh,Huyện,Xã,7918340.236182521,,,,,0.0,1547.0,664.0,715.0,460.0
VNM.40.1.11_1,NamĐịnh,GiaoThủy,GiaoPhong,Tỉnh,Huyện,Xã,7071125.851195929,,,,,0.0,929.0,464.0,446.0,408.0
VNM.40.2.9_1,NamĐịnh,HảiHậu,HảiĐường,Tỉnh,Huyện,Xã,10907089.568284387,,,,,0.0,1784.0,733.0,884.0,573.0
VNM.40.2.7_1,NamĐịnh,HảiHậu,HảiCường,Tỉnh,Huyện,Xã,6698295.072693859,,,,,0.0,953.0,364.0,490.0,262.0
VNM.42.6.6_1,NinhBình,TamĐiệp,TâySơn,Tỉnh,ThànhPhố,Phường,2763228.4261653675,111.0,251.0,274.0,407.0,253.0,0.0,,,0.0
VNM.42.4.5_1,NinhBình,NhoQuan,GiaSơn,Tỉnh,Huyện,Xã,7326044.66648175,,,,,0.0,248.0,186.0,271.0,345.0
VNM.42.4.2_1,NinhBình,NhoQuan,ĐồngPhong,Tỉnh,Huyện,Xã,6332851.148135543,,,,,0.0,448.0,358.0,330.0,296.0
